% time spent exploring,episodes,mean 100 episode reward,steps
92,100,21.7,2152
85,200,24.3,4580
71,300,40.7,8654
61,400,31.7,11827
45,500,47.1,16537
24,600,64.4,22979
2,700,85.7,31553
2,800,96.6,41209
2,900,142.6,55474
2,1000,154.1,70885
2,1100,115.9,82475
2,1200,106.9,93163
2,1300,146.2,107784
2,1400,135.7,121350
2,1500,107.0,132046
2,1600,59.9,138035
2,1700,169.2,154950
2,1800,150.0,169945
2,1900,131.6,183101
2,2000,109.1,194012
2,2100,163.2,210335
2,2200,156.8,226011
2,2300,159.5,241964
2,2400,144.9,256452
2,2500,173.1,273762
2,2600,153.4,289102
