% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39742
2,300,-194.0,59142
2,400,-195.3,78668
2,500,-136.4,92307
2,600,-127.1,105020
2,700,-134.4,118462
2,800,-158.5,134310
2,900,-140.8,148389
2,1000,-112.9,159678
2,1100,-111.0,170778
2,1200,-104.5,181225
2,1300,-107.2,191940
2,1400,-105.6,202495
2,1500,-106.1,213103
2,1600,-111.5,224251
2,1700,-104.0,234648
2,1800,-108.7,245514
2,1900,-111.0,256613
2,2000,-109.5,267560
2,2100,-103.8,277942
2,2200,-106.3,288576
2,2300,-107.3,299309
