# {"t_start": 1593873008.0458736, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,20.389006
-500.0,500,21.63488
-500.0,500,70.313513
-500.0,500,120.673725
-500.0,500,169.346689
-500.0,500,219.425469
-500.0,500,269.440519
-500.0,500,318.323893
-500.0,500,368.611686
-500.0,500,418.425322
-500.0,500,469.695814
-500.0,500,520.034184
-500.0,500,570.963273
-500.0,500,622.419894
-500.0,500,673.964003
-500.0,500,725.500927
-369.0,370,763.477173
-490.0,491,811.312363
-381.0,382,849.714821
-317.0,318,881.480661
-239.0,240,906.563063
-500.0,500,956.562384
-500.0,500,1005.626776
-463.0,464,1052.410054
-340.0,341,1087.365824
-355.0,356,1123.300211
-352.0,353,1159.452538
-500.0,500,1209.702282
-388.0,389,1249.888147
-298.0,299,1279.333653
-291.0,292,1309.881476
-500.0,500,1360.041582
-323.0,324,1392.7868
-410.0,411,1434.396789
-450.0,451,1479.093091
-304.0,305,1510.371926
-339.0,340,1544.08788
-500.0,500,1596.865532
-211.0,212,1618.534708
-136.0,137,1632.084896
-174.0,175,1649.383952
-163.0,164,1665.745784
-171.0,172,1682.7627
-263.0,264,1710.199104
-254.0,255,1736.719439
-221.0,222,1760.559111
-351.0,352,1795.869903
-483.0,484,1843.862477
-262.0,263,1870.775074
-402.0,403,1912.149939
-258.0,259,1938.613149
-338.0,339,1971.893684
-386.0,387,2010.440635
-217.0,218,2031.29356
-229.0,230,2054.573289
-261.0,262,2080.066087
-351.0,352,2116.380242
-208.0,209,2136.727663
-418.0,419,2178.090601
-350.0,351,2213.347402
-283.0,284,2241.853144
-206.0,207,2262.238579
-381.0,382,2299.994796
-500.0,500,2349.288837
-500.0,500,2399.132703
-442.0,443,2440.999715
-469.0,470,2489.501905
-130.0,131,2502.65048
-179.0,180,2520.773772
-143.0,144,2534.230123
-156.0,157,2550.374561
-123.0,124,2562.128549
-80.0,81,2570.577353
-181.0,182,2588.861338
-104.0,105,2598.951105
-121.0,122,2610.839841
-109.0,110,2621.935807
-97.0,98,2631.210479
-103.0,104,2641.351947
-333.0,334,2673.963777
-412.0,413,2715.224457
-222.0,223,2738.069354
-253.0,254,2762.799309
-500.0,500,2811.373719
-175.0,176,2828.79368
-192.0,193,2847.283738
-135.0,136,2860.537732
-138.0,139,2873.905581
-190.0,191,2892.8602
-92.0,93,2901.580554
-193.0,194,2920.319904
-103.0,104,2930.92971
-500.0,500,2980.836236
-82.0,83,2989.500538
