% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.6,2241
83,200,27.0,4943
75,300,26.2,7568
67,400,23.6,9923
59,500,23.3,12256
51,600,26.3,14889
43,700,24.7,17357
30,800,40.4,21394
13,900,51.0,26493
2,1000,120.7,38564
2,1100,110.4,49607
2,1200,162.7,65880
2,1300,166.7,82548
2,1400,184.1,100962
2,1500,190.5,120013
2,1600,193.0,139310
2,1700,196.2,158927
2,1800,197.8,178712
2,1900,193.9,198106
2,2000,197.4,217850
2,2100,184.6,236312
2,2200,200.0,256312
2,2300,194.0,275716
2,2400,199.8,295697
