% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-199.6,59757
2,400,-154.4,75195
2,500,-142.6,89460
2,600,-132.0,102655
2,700,-124.1,115063
2,800,-127.6,127818
2,900,-144.2,142237
2,1000,-141.9,156429
2,1100,-121.0,168528
2,1200,-104.6,178992
2,1300,-105.4,189537
2,1400,-104.5,199991
2,1500,-105.3,210520
2,1600,-105.3,221049
2,1700,-124.7,233523
2,1800,-120.6,245581
2,1900,-116.3,257209
2,2000,-105.0,267704
2,2100,-103.9,278091
2,2200,-106.2,288711
2,2300,-102.2,298927
