# {"t_start": 1598539276.5223439, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,4.495425
-200.0,200,4.660218
-200.0,200,4.824534
-200.0,200,4.991888
-200.0,200,5.150378
-200.0,200,8.718914
-200.0,200,11.799242
-200.0,200,14.798927
-200.0,200,17.841033
-200.0,200,20.866539
-200.0,200,23.891559
-200.0,200,26.893083
-200.0,200,29.907166
-200.0,200,32.917655
-200.0,200,36.042986
-200.0,200,40.166766
-200.0,200,44.429904
-200.0,200,48.35123
-200.0,200,53.219634
-200.0,200,58.118135
-200.0,200,62.013652
-200.0,200,66.603123
-200.0,200,71.38833
-200.0,200,76.232381
-200.0,200,80.434406
-200.0,200,84.441516
-200.0,200,89.161545
-200.0,200,93.647619
-200.0,200,97.938458
-200.0,200,102.082652
-200.0,200,106.557249
-200.0,200,111.172764
-200.0,200,115.922243
-200.0,200,119.9899
-200.0,200,124.489936
-200.0,200,129.238325
-200.0,200,133.718605
-200.0,200,138.549656
-200.0,200,143.23001
-200.0,200,147.081995
-200.0,200,151.781647
-200.0,200,155.866843
-200.0,200,159.79744
-200.0,200,164.628265
-200.0,200,169.070492
-200.0,200,173.940286
-200.0,200,178.14909
-200.0,200,183.277612
-200.0,200,187.725329
-200.0,200,192.303227
-200.0,200,197.088234
-200.0,200,201.095116
-200.0,200,205.852436
-200.0,200,210.999365
-200.0,200,215.976007
-200.0,200,221.20476
-200.0,200,225.304131
-200.0,200,229.698502
-200.0,200,233.689023
-200.0,200,238.121905
-200.0,200,242.749478
-200.0,200,247.564997
-200.0,200,251.848723
-200.0,200,256.820147
-200.0,200,261.061859
-200.0,200,265.762968
-200.0,200,270.031813
-200.0,200,274.762937
-200.0,200,279.651551
-200.0,200,283.878127
-200.0,200,287.869174
-200.0,200,292.887994
-200.0,200,297.9933
-200.0,200,302.340809
-200.0,200,307.156872
-200.0,200,311.65902
-200.0,200,316.137324
-200.0,200,320.495718
-200.0,200,325.011981
-200.0,200,329.342487
-200.0,200,333.391714
-200.0,200,337.881053
-200.0,200,342.32841
-200.0,200,346.755915
-200.0,200,350.747336
-200.0,200,354.48962
-200.0,200,359.150411
-200.0,200,362.969532
-200.0,200,368.048033
-200.0,200,372.633743
-200.0,200,376.982758
-200.0,200,381.390616
-200.0,200,385.041684
-200.0,200,388.738038
-200.0,200,392.590349
-200.0,200,396.952852
-200.0,200,401.622301
-200.0,200,406.681159
-200.0,200,411.45459
-200.0,200,416.378505
-200.0,200,421.036095
-200.0,200,425.351602
-200.0,200,429.562943
-200.0,200,434.091338
-200.0,200,438.581216
-200.0,200,442.389541
-200.0,200,447.371162
-200.0,200,451.706822
-200.0,200,456.208685
-200.0,200,460.28754
-200.0,200,464.848713
-200.0,200,468.912169
-200.0,200,473.208622
-200.0,200,477.832578
-200.0,200,483.209429
-200.0,200,488.165382
-200.0,200,492.628507
-200.0,200,496.589424
-200.0,200,500.907498
-200.0,200,505.546622
-200.0,200,510.594691
-140.0,140,513.378195
-200.0,200,517.466637
-200.0,200,522.630671
-200.0,200,527.098203
-200.0,200,531.654164
-200.0,200,536.392581
-200.0,200,540.738026
-200.0,200,544.623359
-200.0,200,549.367977
-200.0,200,553.581787
-200.0,200,557.919631
-200.0,200,561.891344
-200.0,200,566.435094
-200.0,200,570.971424
-200.0,200,575.290145
-200.0,200,580.195575
-200.0,200,584.84524
-200.0,200,589.181939
-200.0,200,593.879374
-200.0,200,598.766813
-200.0,200,603.585604
-200.0,200,608.66866
-200.0,200,613.047091
-200.0,200,617.054543
-200.0,200,622.002034
-200.0,200,626.119471
-200.0,200,630.697409
-200.0,200,635.239924
-200.0,200,639.51256
-200.0,200,643.888068
-200.0,200,648.485562
-200.0,200,652.565927
-200.0,200,657.489457
-200.0,200,662.039875
-200.0,200,667.115176
-200.0,200,671.838939
-200.0,200,676.124665
-200.0,200,680.333176
-200.0,200,684.795124
-200.0,200,689.182845
-200.0,200,693.990949
-200.0,200,698.306451
-101.0,101,700.355521
-200.0,200,705.312362
-200.0,200,710.026318
-200.0,200,714.160897
-200.0,200,718.122668
-200.0,200,722.788514
-200.0,200,727.000255
-200.0,200,731.5695
-200.0,200,735.673094
-200.0,200,739.630366
-200.0,200,743.661875
-200.0,200,748.700341
-200.0,200,752.664925
-200.0,200,756.816792
-200.0,200,760.898656
-200.0,200,765.275993
-200.0,200,770.434891
-200.0,200,775.670629
-200.0,200,779.934101
-200.0,200,785.018634
-200.0,200,789.208519
-200.0,200,794.105427
-200.0,200,798.326963
-200.0,200,803.00151
-200.0,200,807.23322
-200.0,200,811.186844
-200.0,200,815.894243
-200.0,200,820.024004
-200.0,200,823.560519
-200.0,200,827.70476
-200.0,200,832.360053
-200.0,200,836.59955
-200.0,200,840.866482
-200.0,200,845.551747
-200.0,200,849.791699
-200.0,200,853.711279
-200.0,200,858.704872
-200.0,200,863.119222
-200.0,200,867.138334
-200.0,200,871.066177
-200.0,200,875.06643
-200.0,200,879.833037
-200.0,200,883.654764
