% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.4,39640
2,300,-191.5,58793
2,400,-173.9,76180
2,500,-141.6,90341
2,600,-144.2,104765
2,700,-165.5,121318
2,800,-156.2,136937
2,900,-153.6,152299
2,1000,-120.3,164333
2,1100,-137.7,178102
2,1200,-107.5,188851
2,1300,-103.5,199205
2,1400,-106.0,209802
2,1500,-103.7,220172
2,1600,-107.9,230959
2,1700,-103.8,241336
2,1800,-103.6,251692
2,1900,-104.6,262155
2,2000,-104.2,272579
2,2100,-103.6,282942
2,2200,-103.9,293328
