# {"t_start": 1599247737.5715594, "env_id": "CartPole-v0"} 
r,l,t
21.0,21,31.518719
20.0,20,31.58304
13.0,13,31.62733
55.0,55,31.78868
24.0,24,31.859909
15.0,15,31.909472
24.0,24,31.981053
15.0,15,32.021082
9.0,9,32.049192
21.0,21,32.12144
10.0,10,32.150852
14.0,14,32.192978
15.0,15,32.237955
15.0,15,32.283069
66.0,66,32.509624
11.0,11,32.54074
15.0,15,32.578547
22.0,22,32.632861
14.0,14,32.673835
23.0,23,32.743735
14.0,14,32.796111
15.0,15,32.84488
11.0,11,32.876055
23.0,23,32.939573
42.0,42,33.083798
16.0,16,33.147424
13.0,13,33.196201
23.0,23,33.272758
43.0,43,33.409741
11.0,11,33.439027
17.0,17,33.48151
30.0,30,33.567107
15.0,15,33.609287
21.0,21,33.661043
14.0,14,33.694372
22.0,22,33.757995
20.0,20,33.811466
21.0,21,33.87101
19.0,19,33.926745
32.0,32,34.015078
30.0,30,34.093315
28.0,28,34.19537
21.0,21,34.274518
38.0,38,34.399024
29.0,29,34.503051
21.0,21,36.089844
37.0,37,39.90597
26.0,26,42.658417
28.0,28,45.473432
18.0,18,47.117478
33.0,33,50.129334
14.0,14,51.547283
26.0,26,53.830343
11.0,11,54.727258
13.0,13,55.989308
33.0,33,59.260093
16.0,16,60.760704
43.0,43,65.043026
35.0,35,68.510838
21.0,21,70.600456
48.0,48,75.582377
38.0,38,79.456482
49.0,49,84.374603
35.0,35,87.930876
17.0,17,89.533008
11.0,11,90.549673
18.0,18,92.264386
29.0,29,94.813081
12.0,12,95.995868
33.0,33,99.434072
14.0,14,100.920496
16.0,16,102.252657
11.0,11,103.324383
12.0,12,104.630748
19.0,19,106.492744
11.0,11,107.435377
25.0,25,109.864408
15.0,15,111.415182
25.0,25,113.869084
41.0,41,118.183753
11.0,11,119.276058
14.0,14,120.621361
9.0,9,121.47981
17.0,17,123.06062
19.0,19,124.862226
46.0,46,129.137708
29.0,29,132.047226
30.0,30,135.037285
23.0,23,137.658087
23.0,23,139.994579
13.0,13,141.317878
42.0,42,145.466145
19.0,19,147.367097
16.0,16,148.859627
17.0,17,150.498759
11.0,11,151.636211
27.0,27,154.256635
15.0,15,155.841473
21.0,21,158.091277
15.0,15,159.63387
15.0,15,161.124313
14.0,14,162.518391
51.0,51,167.470867
11.0,11,168.616005
32.0,32,171.71169
11.0,11,172.903258
41.0,41,176.856566
18.0,18,178.786461
21.0,21,180.842393
12.0,12,182.061637
62.0,62,188.164456
58.0,58,193.881443
18.0,18,195.672292
49.0,49,200.717703
14.0,14,202.16473
10.0,10,203.18627
20.0,20,205.253684
19.0,19,207.105215
27.0,27,209.71473
47.0,47,214.463374
36.0,36,218.131997
18.0,18,219.760268
56.0,56,224.695423
16.0,16,226.2071
19.0,19,227.977694
12.0,12,228.98532
16.0,16,230.514379
15.0,15,232.024719
33.0,33,235.223703
42.0,42,239.133052
12.0,12,240.296316
36.0,36,243.843692
34.0,34,247.05125
11.0,11,248.090055
11.0,11,249.133825
19.0,19,251.049961
8.0,8,251.840115
57.0,57,257.456253
26.0,26,259.924068
19.0,19,261.875657
12.0,12,263.122466
14.0,14,264.567768
22.0,22,266.768575
13.0,13,268.041653
14.0,14,269.46827
34.0,34,273.018652
13.0,13,274.199662
21.0,21,276.392728
36.0,36,279.931631
22.0,22,282.255806
17.0,17,283.947241
18.0,18,285.679866
10.0,10,286.604724
14.0,14,287.934723
16.0,16,289.640765
57.0,57,295.117822
14.0,14,296.441024
18.0,18,298.202399
