% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.7,2245
84,200,26.1,4859
73,300,33.8,8243
64,400,25.9,10833
55,500,26.7,13500
46,600,27.8,16277
34,700,37.4,20019
22,800,36.7,23685
2,900,103.2,34002
2,1000,118.6,45863
2,1100,128.9,58755
2,1200,91.2,67876
2,1300,26.0,70472
2,1400,121.6,82637
2,1500,110.0,93637
2,1600,148.6,108496
2,1700,107.8,119279
2,1800,106.1,129885
2,1900,97.0,139585
2,2000,96.4,149222
2,2100,113.7,160591
2,2200,58.6,166446
2,2300,117.6,178209
2,2400,94.2,187628
2,2500,101.8,197805
2,2600,93.4,207147
2,2700,111.7,218316
2,2800,149.0,233214
2,2900,55.8,238798
2,3000,195.5,258350
2,3100,156.4,273986
2,3200,120.5,286039
2,3300,79.8,294022
