% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.6,2237
88,200,24.8,4720
81,300,28.2,7543
76,400,22.2,9764
70,500,22.3,11990
65,600,22.8,14269
58,700,28.1,17077
51,800,25.6,19635
44,900,30.8,22712
29,1000,59.5,28663
17,1100,48.2,33484
2,1200,93.2,42802
2,1300,119.7,54769
2,1400,128.0,67574
2,1500,106.1,78186
2,1600,133.7,91560
2,1700,129.5,104509
2,1800,103.9,114902
2,1900,106.6,125566
2,2000,117.8,137342
2,2100,104.1,147749
2,2200,99.5,157695
2,2300,97.4,167436
2,2400,36.9,171126
2,2500,65.0,177626
2,2600,119.4,189563
2,2700,22.0,191763
2,2800,71.6,198924
2,2900,136.7,212594
2,3000,177.8,230371
2,3100,105.6,240935
2,3200,38.1,244743
2,3300,56.8,250426
2,3400,102.4,260664
2,3500,123.4,273006
2,3600,115.5,284556
2,3700,118.9,296442
2,3800,129.3,309376
2,3900,108.6,320241
2,4000,111.0,331341
2,4100,64.5,337789
2,4200,74.6,345245
2,4300,85.3,353772
2,4400,123.3,366098
2,4500,11.8,367276
2,4600,42.7,371549
2,4700,72.0,378745
2,4800,12.1,379958
2,4900,12.3,381188
2,5000,29.7,384159
2,5100,34.8,387643
2,5200,53.2,392965
2,5300,59.4,398910
