% time spent exploring,episodes,mean 100 episode reward,steps
93,100,25.2,2492
87,200,24.8,4975
80,300,30.3,8008
72,400,30.2,11030
67,500,22.0,13230
58,600,35.2,16751
52,700,28.3,19578
44,800,31.6,22743
34,900,38.2,26562
19,1000,63.2,32878
2,1100,73.5,40230
2,1200,92.0,49432
2,1300,94.3,58864
2,1400,74.8,66341
2,1500,73.5,73690
2,1600,80.8,81769
2,1700,87.9,90556
2,1800,100.0,100553
2,1900,104.1,110963
2,2000,114.4,122404
2,2100,67.0,129109
2,2200,71.7,136281
2,2300,128.9,149167
2,2400,96.8,158842
2,2500,77.6,166599
2,2600,94.3,176032
2,2700,91.3,185164
2,2800,85.4,193699
2,2900,108.9,204588
2,3000,75.3,212122
2,3100,72.3,219352
2,3200,119.1,231259
2,3300,153.4,246599
2,3400,155.5,262151
2,3500,73.9,269538
2,3600,90.1,278546
2,3700,104.8,289022
2,3800,117.9,300808
2,3900,65.7,307379
2,4000,96.1,316990
2,4100,99.5,326936
2,4200,84.6,335394
2,4300,80.7,343467
2,4400,54.0,348863
2,4500,85.9,357457
2,4600,126.3,370085
2,4700,133.4,383426
2,4800,98.4,393267
