% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.8,2058
83,200,29.3,4992
72,300,35.1,8503
63,400,27.7,11272
51,500,34.3,14702
38,600,39.8,18678
19,700,61.0,24783
2,800,99.2,34705
2,900,112.0,45901
2,1000,107.1,56612
2,1100,166.6,73272
2,1200,153.4,88610
2,1300,184.2,107035
2,1400,158.4,122875
2,1500,149.4,137811
2,1600,167.2,154535
2,1700,157.2,170260
2,1800,154.9,185751
2,1900,164.6,202211
2,2000,157.8,217988
2,2100,142.0,232193
2,2200,125.1,244702
2,2300,143.7,259069
2,2400,123.3,271399
2,2500,184.8,289878
