# {"t_start": 1593998288.659709, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,19.640279
-500.0,500,20.818464
-500.0,500,93.737902
-500.0,500,168.245312
-500.0,500,239.788682
-500.0,500,311.751984
-500.0,500,383.234399
-500.0,500,458.018233
-500.0,500,530.845381
-500.0,500,604.277251
-500.0,500,680.916153
-500.0,500,754.728667
-500.0,500,828.802234
-500.0,500,903.285862
-500.0,500,977.749439
-500.0,500,1050.151395
-500.0,500,1124.600541
-500.0,500,1197.946767
-500.0,500,1271.098691
-470.0,471,1342.711587
-500.0,500,1416.67475
-427.0,428,1478.000003
-500.0,500,1551.706027
-393.0,394,1608.861066
-177.0,178,1633.886468
-392.0,393,1691.522805
-315.0,316,1738.132257
-500.0,500,1812.328289
-500.0,500,1884.856766
-256.0,257,1921.914887
-397.0,398,1980.30783
-500.0,500,2052.91954
-356.0,357,2105.748791
-439.0,440,2169.563262
-500.0,500,2242.501781
-500.0,500,2314.984174
-444.0,445,2379.673243
-263.0,264,2418.596791
-288.0,289,2460.288037
-221.0,222,2492.347487
-169.0,170,2517.890679
-344.0,345,2567.617328
-309.0,310,2611.278888
-291.0,292,2654.443532
-445.0,446,2718.679579
-500.0,500,2791.364783
-500.0,500,2862.394002
-315.0,316,2908.029845
-144.0,145,2930.214588
-394.0,395,2986.744833
-165.0,166,3010.716795
-121.0,122,3029.575711
-89.0,90,3042.646343
-91.0,92,3056.011039
-136.0,137,3075.874358
-169.0,170,3099.753049
-138.0,139,3120.377073
-123.0,124,3138.748921
-157.0,158,3160.743596
-168.0,169,3185.40368
-147.0,148,3206.762599
-297.0,298,3249.20604
-500.0,500,3321.560659
-500.0,500,3392.295001
-500.0,500,3464.343619
-281.0,282,3504.694845
-132.0,133,3523.801843
-219.0,220,3555.04853
-144.0,145,3576.397921
-118.0,119,3593.554083
-135.0,136,3612.627909
-245.0,246,3647.021099
-317.0,318,3692.964301
-175.0,176,3719.521401
-500.0,500,3790.762155
-353.0,354,3844.117561
-237.0,238,3878.939012
-308.0,309,3924.320309
-83.0,84,3936.324013
-140.0,141,3956.842341
-317.0,318,4002.852661
-500.0,500,4074.541863
-500.0,500,4144.498003
-500.0,500,4217.375946
-500.0,500,4289.577814
-500.0,500,4361.830387
-500.0,500,4433.031257
-500.0,500,4507.641544
-500.0,500,4581.623856
-500.0,500,4653.931188
-500.0,500,4728.325856
-500.0,500,4801.230895
-500.0,500,4873.039239
-500.0,500,4946.315723
-500.0,500,5018.306408
-500.0,500,5090.016325
-500.0,500,5162.828796
-500.0,500,5235.057201
-500.0,500,5308.173913
-500.0,500,5380.918013
-500.0,500,5452.703497
-500.0,500,5526.002115
-322.0,323,5572.780276
-500.0,500,5645.45048
-500.0,500,5718.72166
-500.0,500,5790.621908
-485.0,486,5860.533317
-448.0,449,5925.581926
-440.0,441,5989.270926
-399.0,400,6047.854597
-156.0,157,6070.597557
-500.0,500,6144.572762
-234.0,235,6177.933253
-370.0,371,6231.194811
-500.0,500,6303.108079
-471.0,472,6372.352454
-377.0,378,6427.272034
-284.0,285,6469.197724
-500.0,500,6543.840575
-272.0,273,6582.802018
-437.0,438,6643.596582
-500.0,500,6714.883669
-500.0,500,6786.601452
-500.0,500,6858.425478
-500.0,500,6931.448989
-500.0,500,7004.210717
-198.0,199,7033.555904
-212.0,213,7064.861553
-500.0,500,7137.845144
-363.0,364,7188.622055
-293.0,294,7229.634501
-469.0,470,7296.303331
-454.0,455,7360.799331
-500.0,500,7434.414889
-500.0,500,7506.217106
-500.0,500,7577.176268
-500.0,500,7650.965537
-500.0,500,7723.308154
-500.0,500,7797.682361
-500.0,500,7869.033365
-500.0,500,7940.851552
-341.0,342,7990.662072
-500.0,500,8061.622218
-432.0,433,8121.762766
-500.0,500,8195.070916
-500.0,500,8267.167581
-230.0,231,8300.019427
-500.0,500,8374.134185
-500.0,500,8446.268769
-500.0,500,8518.197902
-500.0,500,8589.563401
-461.0,462,8656.71847
-500.0,500,8727.538859
-500.0,500,8799.076278
-500.0,500,8871.181585
-500.0,500,8942.480834
-500.0,500,9013.311818
-457.0,458,9080.71499
-179.0,180,9106.27349
-500.0,500,9177.762167
-500.0,500,9250.969441
-500.0,500,9323.214219
-500.0,500,9395.306113
-500.0,500,9466.145095
-406.0,407,9524.118757
-275.0,276,9563.620301
-240.0,241,9599.083529
-150.0,151,9621.969955
-350.0,351,9670.970565
-360.0,361,9722.793574
-500.0,500,9796.640553
-425.0,426,9857.351703
-332.0,333,9904.909446
-500.0,500,9975.774423
-206.0,207,10005.275682
-243.0,244,10041.254289
-276.0,277,10080.488289
-500.0,500,10153.049114
-500.0,500,10225.726176
-500.0,500,10295.813846
-500.0,500,10365.685547
-438.0,439,10428.50637
-500.0,500,10502.14097
-500.0,500,10573.833547
-367.0,368,10625.646167
-500.0,500,10699.436352
-500.0,500,10772.151887
-457.0,458,10837.078002
-479.0,480,10908.09977
-500.0,500,10980.096679
-327.0,328,11026.939873
-283.0,284,11068.036724
-451.0,452,11131.537789
-500.0,500,11204.998058
-500.0,500,11277.597654
-500.0,500,11338.588545
-500.0,500,11391.60186
-262.0,263,11419.655614
-500.0,500,11480.949138
-482.0,483,11548.928805
-500.0,500,11620.62588
-500.0,500,11694.710197
-500.0,500,11767.516237
-500.0,500,11840.026752
-500.0,500,11913.365125
-300.0,301,11956.683163
-129.0,130,11975.269401
-350.0,351,12025.919139
-189.0,190,12053.052887
-500.0,500,12126.469657
-162.0,163,12150.134045
-500.0,500,12224.007997
-500.0,500,12294.440948
-500.0,500,12367.628356
-500.0,500,12440.839504
-379.0,380,12496.293308
-219.0,220,12529.140982
-500.0,500,12597.714886
-383.0,384,12655.534503
-500.0,500,12728.60746
-500.0,500,12801.454891
-500.0,500,12874.131323
-500.0,500,12945.680104
-500.0,500,13017.275971
-214.0,215,13049.962446
-349.0,350,13101.016423
-500.0,500,13174.887707
-500.0,500,13247.455966
-500.0,500,13321.327712
-141.0,142,13342.167788
-447.0,448,13406.754887
-319.0,320,13453.720115
-335.0,336,13500.984282
-473.0,474,13570.502448
-429.0,430,13634.320533
-261.0,262,13673.181387
-500.0,500,13745.623769
-488.0,489,13816.820659
-290.0,291,13860.222075
-500.0,500,13934.241967
-375.0,376,13988.905783
-466.0,467,14056.338659
-500.0,500,14129.64184
-248.0,249,14165.919278
-393.0,394,14223.667192
-225.0,226,14256.66591
-275.0,276,14296.982003
-500.0,500,14369.259251
-118.0,119,14385.970285
-500.0,500,14458.053842
-500.0,500,14530.978635
-375.0,376,14586.22103
-387.0,388,14641.662078
-500.0,500,14714.968101
-191.0,192,14742.436431
-145.0,146,14764.079626
-379.0,380,14819.578557
-253.0,254,14857.884442
-200.0,201,14886.588644
-253.0,254,14923.932653
-416.0,417,14983.362665
-500.0,500,15054.389214
-322.0,323,15102.173507
-226.0,227,15135.005189
-328.0,329,15181.195579
-136.0,137,15200.894113
-226.0,227,15233.170212
-238.0,239,15268.615544
-478.0,479,15339.509313
-223.0,224,15370.346226
-372.0,373,15423.957172
-226.0,227,15456.446158
-317.0,318,15501.412058
-417.0,418,15562.975334
-218.0,219,15595.010315
-195.0,196,15623.082212
-316.0,317,15670.155451
-193.0,194,15697.713417
-189.0,190,15725.088811
-301.0,302,15768.541544
-254.0,255,15805.78423
-472.0,473,15873.041943
-500.0,500,15947.139911
-337.0,338,15997.10238
-251.0,252,16035.080137
-347.0,348,16084.670998
-353.0,354,16133.724674
-442.0,443,16196.666178
-500.0,500,16270.242032
-500.0,500,16344.886533
-500.0,500,16418.689756
-500.0,500,16492.861253
-500.0,500,16565.061945
-500.0,500,16637.265522
-209.0,210,16667.61178
-500.0,500,16740.011338
-497.0,498,16813.142753
-453.0,454,16880.292305
-242.0,243,16916.717572
-130.0,131,16935.770175
-317.0,318,16981.042186
-120.0,121,16999.179013
-153.0,154,17020.422146
-99.0,100,17035.822716
-209.0,210,17067.909059
-164.0,165,17092.548934
-420.0,421,17153.23732
-295.0,296,17196.77478
-500.0,500,17270.154505
-500.0,500,17341.679782
-297.0,298,17385.808522
-140.0,141,17405.391139
