% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.7,2341
84,200,24.6,4797
76,300,24.3,7227
68,400,24.6,9690
60,500,24.0,12087
48,600,37.9,15878
39,700,26.2,18494
30,800,27.0,21190
7,900,72.1,28403
2,1000,125.3,40932
2,1100,92.7,50199
2,1200,118.6,62058
2,1300,151.2,77174
2,1400,167.6,93934
2,1500,151.5,109088
2,1600,194.0,128491
2,1700,196.3,148117
2,1800,197.0,167817
2,1900,198.1,187629
2,2000,200.0,207629
2,2100,185.6,226190
2,2200,193.4,245533
2,2300,190.8,264612
2,2400,200.0,284612
