% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39736
2,300,-198.0,59535
2,400,-197.7,79302
2,500,-197.1,99012
2,600,-198.0,118816
2,700,-196.6,138479
2,800,-198.8,158355
2,900,-199.9,178345
2,1000,-198.8,198221
2,1100,-199.1,218135
2,1200,-199.0,238038
2,1300,-199.9,258031
2,1400,-197.8,277810
2,1500,-198.0,297613
