% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-195.8,59381
2,400,-183.0,77681
2,500,-141.9,91872
2,600,-128.2,104696
2,700,-168.6,121552
2,800,-165.8,138133
2,900,-140.3,152159
2,1000,-108.9,163047
2,1100,-104.0,173443
2,1200,-105.2,183958
2,1300,-105.3,194491
2,1400,-104.1,204898
2,1500,-104.3,215332
2,1600,-117.7,227106
2,1700,-106.8,237781
2,1800,-103.2,248106
2,1900,-104.1,258520
2,2000,-102.6,268781
2,2100,-103.5,279135
2,2200,-101.5,289289
2,2300,-106.6,299954
