% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.3,39732
2,300,-188.1,58541
2,400,-153.0,73837
2,500,-133.5,87188
2,600,-154.2,102611
2,700,-162.4,118853
2,800,-150.9,133940
2,900,-118.4,145783
2,1000,-110.1,156797
2,1100,-104.7,167271
2,1200,-103.6,177633
2,1300,-105.1,188141
2,1400,-104.7,198615
2,1500,-108.4,209450
2,1600,-115.7,221021
2,1700,-111.3,232152
2,1800,-102.7,242418
2,1900,-103.4,252756
2,2000,-104.0,263161
2,2100,-103.3,273489
2,2200,-102.2,283714
2,2300,-103.6,294072
