% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.8,39779
2,300,-165.3,56308
2,400,-181.6,74469
2,500,-128.4,87314
2,600,-141.2,101434
2,700,-166.7,118108
2,800,-149.8,133092
2,900,-115.7,144661
2,1000,-122.8,156941
2,1100,-130.1,169948
2,1200,-125.2,182466
2,1300,-102.9,192752
2,1400,-104.2,203177
2,1500,-101.8,213358
2,1600,-103.3,223687
2,1700,-104.9,234180
2,1800,-106.4,244821
2,1900,-102.3,255052
2,2000,-105.0,265551
2,2100,-103.9,275945
2,2200,-103.4,286286
2,2300,-104.5,296734
