% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.6,2134
88,200,24.3,4565
81,300,28.1,7371
74,400,29.7,10338
69,500,20.0,12339
64,600,19.8,14322
59,700,22.6,16581
54,800,20.7,18651
50,900,15.6,20216
46,1000,17.7,21990
41,1100,17.5,23742
36,1200,21.0,25840
29,1300,28.1,28648
23,1400,24.0,31053
19,1500,16.9,32741
16,1600,12.5,33989
13,1700,11.6,35149
10,1800,12.4,36384
7,1900,13.2,37705
3,2000,17.8,39483
2,2100,34.2,42899
2,2200,62.2,49114
2,2300,18.2,50939
2,2400,40.3,54972
2,2500,55.0,60469
2,2600,61.1,66582
2,2700,54.6,72040
2,2800,49.8,77022
2,2900,57.3,82749
2,3000,60.4,88793
2,3100,39.0,92692
2,3200,70.2,99717
2,3300,50.7,104783
2,3400,35.6,108346
2,3500,70.0,115351
2,3600,54.3,120785
2,3700,60.4,126820
2,3800,30.3,129851
2,3900,14.5,131299
2,4000,11.8,132484
2,4100,24.8,134969
2,4200,76.2,142592
2,4300,63.5,148943
2,4400,47.4,153681
2,4500,69.1,160593
2,4600,84.5,169042
2,4700,71.1,176154
2,4800,51.9,181345
2,4900,72.3,188576
2,5000,33.4,191912
2,5100,41.6,196075
2,5200,76.9,203764
2,5300,89.6,212723
2,5400,78.4,220564
2,5500,147.8,235342
2,5600,73.2,242657
2,5700,118.8,254534
2,5800,111.0,265633
2,5900,102.9,275927
2,6000,50.4,280962
2,6100,99.6,290921
2,6200,47.8,295704
2,6300,97.2,305424
2,6400,87.1,314133
2,6500,76.2,321749
2,6600,58.2,327573
2,6700,42.4,331818
2,6800,33.2,335136
2,6900,25.0,337638
2,7000,13.2,338956
2,7100,12.8,340241
2,7200,12.1,341447
2,7300,70.2,348470
2,7400,44.3,352898
2,7500,21.6,355057
2,7600,42.9,359347
2,7700,82.0,367542
2,7800,131.1,380651
2,7900,97.7,390421
2,8000,27.4,393159
