% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-196.7,59466
2,400,-179.5,77412
2,500,-141.0,91516
2,600,-125.1,104022
2,700,-133.0,117322
2,800,-114.4,128759
2,900,-124.7,141229
2,1000,-104.7,151696
2,1100,-119.0,163593
2,1200,-110.8,174676
2,1300,-105.4,185219
2,1400,-102.9,195507
2,1500,-106.6,206165
2,1600,-105.6,216720
2,1700,-105.7,227286
2,1800,-108.3,238112
2,1900,-113.1,249424
2,2000,-119.2,261341
2,2100,-105.4,271882
2,2200,-105.8,282466
2,2300,-102.4,292709
