# {"t_start": 1593737009.6444182, "env_id": "CartPole-v0"} 
r,l,t
27.0,27,11.347442
11.0,11,11.374713
30.0,30,11.448596
12.0,12,11.486142
20.0,20,11.533644
65.0,65,11.739703
34.0,34,11.837793
14.0,14,11.871099
13.0,13,11.902808
13.0,13,11.939529
24.0,24,12.004963
25.0,25,12.0668
11.0,11,12.096675
54.0,54,12.247142
12.0,12,12.278228
13.0,13,12.309397
15.0,15,12.342673
25.0,25,12.410567
55.0,55,12.546734
10.0,10,12.570896
10.0,10,12.589972
49.0,49,12.710483
14.0,14,12.745286
10.0,10,12.770132
24.0,24,12.823367
23.0,23,12.878386
18.0,18,12.921293
29.0,29,12.974919
21.0,21,13.001569
15.0,15,13.022576
32.0,32,13.099392
25.0,25,13.129413
40.0,40,13.174798
57.0,57,13.264022
16.0,16,13.301636
17.0,17,13.339875
17.0,17,13.378694
13.0,13,13.409884
34.0,34,13.488727
19.0,19,13.533552
27.0,27,13.608688
15.0,15,14.245832
14.0,14,14.380774
14.0,14,14.53028
12.0,12,14.649183
15.0,15,14.848404
32.0,32,15.24662
23.0,23,15.489861
19.0,19,15.630982
14.0,14,15.725053
12.0,12,15.838765
26.0,26,16.061453
11.0,11,16.173678
15.0,15,16.321145
33.0,33,16.646493
23.0,23,16.871255
26.0,26,17.131683
42.0,42,17.560154
11.0,11,17.668225
16.0,16,17.825132
20.0,20,18.024366
13.0,13,18.109064
15.0,15,18.2008
16.0,16,18.274189
22.0,22,18.498538
12.0,12,18.620925
11.0,11,18.723913
29.0,29,19.013903
16.0,16,19.168048
11.0,11,19.279994
20.0,20,19.475827
22.0,22,19.689477
13.0,13,19.777266
15.0,15,19.881276
10.0,10,19.947085
30.0,30,20.162551
18.0,18,20.297117
12.0,12,20.40862
18.0,18,20.553534
14.0,14,20.697968
10.0,10,20.789171
37.0,37,21.077213
18.0,18,21.267301
39.0,39,21.618067
15.0,15,21.729549
19.0,19,21.910485
33.0,33,22.234892
15.0,15,22.381071
18.0,18,22.548719
12.0,12,22.683656
15.0,15,22.835329
38.0,38,23.213403
11.0,11,23.322701
22.0,22,23.538888
19.0,19,23.731334
12.0,12,23.866824
35.0,35,24.242384
12.0,12,24.362078
18.0,18,24.54806
37.0,37,24.939881
13.0,13,25.07706
16.0,16,25.245098
26.0,26,25.525333
30.0,30,25.837571
53.0,53,26.381286
14.0,14,26.532064
11.0,11,26.641862
25.0,25,26.893001
14.0,14,27.02783
16.0,16,27.190311
23.0,23,27.430903
20.0,20,27.599035
49.0,49,28.043031
14.0,14,28.181571
14.0,14,28.318225
16.0,16,28.475819
17.0,17,28.659659
15.0,15,28.806819
18.0,18,28.985416
25.0,25,29.247775
47.0,47,29.720513
49.0,49,30.211104
24.0,24,30.43744
10.0,10,30.53086
11.0,11,30.636785
17.0,17,30.795432
33.0,33,31.101969
13.0,13,31.224173
46.0,46,31.656222
29.0,29,31.868264
52.0,52,32.310123
10.0,10,32.415678
17.0,17,32.581295
12.0,12,32.696793
20.0,20,32.905055
46.0,46,33.343055
32.0,32,33.577074
14.0,14,33.693961
81.0,81,34.454189
26.0,26,34.66462
34.0,34,34.962945
29.0,29,35.251275
29.0,29,35.522696
26.0,26,35.764552
16.0,16,35.867401
33.0,33,36.154764
31.0,31,36.461426
18.0,18,36.589236
21.0,21,36.749109
29.0,29,37.030184
14.0,14,37.16635
22.0,22,37.393763
24.0,24,37.61652
16.0,16,37.769647
16.0,16,37.901331
28.0,28,38.143253
15.0,15,38.279013
12.0,12,38.39371
15.0,15,38.530735
31.0,31,38.764327
24.0,24,38.934883
38.0,38,39.202005
27.0,27,39.398628
24.0,24,39.617935
74.0,74,40.404587
29.0,29,40.638954
15.0,15,40.779569
32.0,32,41.026828
24.0,24,41.227986
30.0,30,41.446939
15.0,15,41.589937
44.0,44,42.021407
36.0,36,42.316857
12.0,12,42.432939
15.0,15,42.578152
14.0,14,42.713237
46.0,46,43.126511
15.0,15,43.257696
11.0,11,43.347083
18.0,18,43.521573
26.0,26,43.764875
34.0,34,44.029672
11.0,11,44.105874
29.0,29,44.321967
47.0,47,44.722623
47.0,47,45.253923
29.0,29,45.573915
19.0,19,45.79596
10.0,10,45.920285
17.0,17,46.128673
33.0,33,46.467819
23.0,23,46.686917
17.0,17,46.847643
35.0,35,47.186731
33.0,33,47.517963
19.0,19,47.637073
21.0,21,47.833604
17.0,17,47.986334
14.0,14,48.150362
21.0,21,48.379818
15.0,15,48.495974
13.0,13,48.572666
23.0,23,48.767793
26.0,26,49.02189
31.0,31,49.281249
32.0,32,49.5725
44.0,44,50.004793
47.0,47,50.500904
