% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.6,2138
89,200,21.6,4297
82,300,27.3,7025
76,400,26.8,9710
68,500,33.3,13038
58,600,38.0,16841
32,700,108.8,27716
2,800,177.1,45429
2,900,160.2,61453
2,1000,177.8,79228
2,1100,170.7,96297
2,1200,119.5,108250
2,1300,110.6,119313
2,1400,157.7,135083
2,1500,117.8,146860
2,1600,56.7,152532
2,1700,159.4,168475
2,1800,172.5,185729
2,1900,159.1,201638
2,2000,94.8,211115
2,2100,185.4,229660
2,2200,155.2,245179
2,2300,96.9,254865
2,2400,103.3,265199
2,2500,154.8,280675
2,2600,149.4,295618
2,2700,108.3,306446
2,2800,138.8,320321
2,2900,146.7,334993
2,3000,89.1,343901
2,3100,22.4,346140
2,3200,159.8,362121
2,3300,179.7,380089
2,3400,177.9,397876
