% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-196.0,59398
2,400,-172.8,76673
2,500,-157.7,92440
2,600,-127.9,105231
2,700,-146.8,119913
2,800,-168.6,136777
2,900,-152.1,151983
2,1000,-121.8,164161
2,1100,-119.2,176082
2,1200,-137.0,189780
2,1300,-106.3,200412
2,1400,-103.9,210801
2,1500,-101.9,220989
2,1600,-103.2,231306
2,1700,-111.5,242458
2,1800,-111.7,253625
2,1900,-106.7,264295
2,2000,-104.6,274753
2,2100,-114.5,286205
2,2200,-104.8,296682
