% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.7,2245
88,200,25.5,4798
80,300,31.4,7943
72,400,30.8,11026
65,500,29.0,13931
58,600,31.6,17089
44,700,56.7,22756
31,800,53.9,28142
7,900,97.5,37892
2,1000,160.0,53894
2,1100,173.8,71269
2,1200,184.9,89762
2,1300,132.0,102965
2,1400,152.6,118223
2,1500,192.1,137432
2,1600,188.1,156245
2,1700,197.8,176022
2,1800,183.0,194324
2,1900,190.9,213418
2,2000,195.5,232970
2,2100,197.5,252722
2,2200,194.1,272136
2,2300,193.2,291456
2,2400,199.0,311359
2,2500,197.6,331117
2,2600,177.5,348867
2,2700,184.4,367307
2,2800,177.8,385087
