% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-189.2,58724
2,400,-170.0,75727
2,500,-134.5,89179
2,600,-126.3,101805
2,700,-121.1,113919
2,800,-145.8,128499
2,900,-111.2,139623
2,1000,-111.0,150724
2,1100,-122.7,162995
2,1200,-108.1,173802
2,1300,-102.8,184086
2,1400,-103.8,194468
2,1500,-104.2,204889
2,1600,-103.7,215263
2,1700,-108.7,226133
2,1800,-103.6,236492
2,1900,-111.0,247594
2,2000,-106.6,258254
2,2100,-102.9,268540
2,2200,-104.2,278965
2,2300,-103.2,289288
