% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.5,2328
87,200,26.0,4924
80,300,29.4,7864
76,400,18.9,9750
70,500,21.6,11911
63,600,28.4,14755
57,700,24.0,17157
45,800,49.3,22084
40,900,20.1,24093
34,1000,27.7,26867
26,1100,32.7,30141
10,1200,63.3,36474
2,1300,111.7,47648
2,1400,96.4,57287
2,1500,94.2,66707
2,1600,83.5,75058
2,1700,115.0,86554
2,1800,66.4,93199
2,1900,65.0,99701
2,2000,82.9,107989
2,2100,116.6,119652
2,2200,70.9,126745
2,2300,71.6,133901
2,2400,72.0,141102
2,2500,103.3,151428
2,2600,83.1,159740
2,2700,98.9,169634
2,2800,100.5,179682
2,2900,27.2,182407
2,3000,26.0,185008
2,3100,66.6,191673
2,3200,86.2,200298
2,3300,42.4,204538
2,3400,123.1,216850
2,3500,89.2,225765
2,3600,105.1,236272
2,3700,73.4,243609
2,3800,43.0,247907
2,3900,68.5,254755
2,4000,124.8,267230
2,4100,102.7,277502
2,4200,78.6,285364
2,4300,61.5,291518
2,4400,87.6,300279
2,4500,75.2,307797
2,4600,85.7,316368
2,4700,104.5,326822
2,4800,82.6,335081
2,4900,85.0,343579
2,5000,76.7,351248
2,5100,95.6,360807
2,5200,90.7,369874
2,5300,56.1,375486
2,5400,67.1,382197
2,5500,112.0,393396
