% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.7,2249
88,200,23.8,4629
82,300,26.0,7230
76,400,22.4,9474
71,500,23.4,11809
63,600,30.0,14814
55,700,32.3,18044
48,800,30.6,21107
40,900,31.9,24297
33,1000,30.5,27344
14,1100,75.5,34898
2,1200,100.5,44951
2,1300,124.7,57417
2,1400,117.9,69203
2,1500,169.2,86125
2,1600,161.5,102279
2,1700,162.6,118540
2,1800,188.0,137337
2,1900,183.6,155695
2,2000,196.8,175379
2,2100,200.0,195379
2,2200,200.0,215379
2,2300,167.0,232081
2,2400,198.7,251947
2,2500,174.7,269421
2,2600,67.9,276207
2,2700,103.8,286583
2,2800,135.4,300120
2,2900,135.1,313634
2,3000,105.8,324210
2,3100,101.6,334375
2,3200,104.0,344774
2,3300,127.8,357549
2,3400,98.0,367348
2,3500,77.0,375051
2,3600,63.2,381375
2,3700,164.9,397863
