% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-197.9,39593
2,300,-191.4,58734
2,400,-159.1,74646
2,500,-146.6,89304
2,600,-140.3,103337
2,700,-166.2,119959
2,800,-156.4,135597
2,900,-168.0,152399
2,1000,-120.5,164450
2,1100,-111.8,175628
2,1200,-118.4,187473
2,1300,-114.3,198906
2,1400,-107.4,209648
2,1500,-104.8,220130
2,1600,-107.9,230917
2,1700,-115.9,242511
2,1800,-110.7,253585
2,1900,-103.3,263919
2,2000,-105.8,274494
2,2100,-105.0,284997
2,2200,-106.0,295597
