% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.3,2209
85,200,23.4,4546
76,300,28.0,7343
61,400,43.4,11683
41,500,62.5,17929
19,600,66.9,24620
4,700,45.9,29209
2,800,113.4,40544
2,900,92.6,49802
2,1000,68.4,56637
2,1100,55.8,62217
2,1200,99.3,72150
2,1300,37.7,75918
2,1400,14.9,77405
2,1500,74.2,84830
2,1600,38.6,88688
2,1700,46.6,93348
2,1800,72.2,100565
2,1900,86.9,109258
2,2000,107.6,120018
2,2100,53.8,125401
2,2200,56.5,131053
2,2300,56.1,136659
2,2400,60.0,142658
2,2500,48.8,147535
2,2600,32.3,150763
2,2700,65.7,157336
2,2800,167.5,174086
2,2900,101.9,184273
2,3000,54.9,189762
2,3100,86.7,198436
2,3200,103.8,208814
2,3300,64.8,215294
2,3400,48.8,220177
2,3500,71.3,227309
2,3600,68.6,234174
2,3700,113.8,245553
2,3800,106.7,256224
2,3900,61.4,262369
2,4000,95.9,271959
2,4100,44.8,276442
2,4200,22.9,278729
2,4300,68.9,285622
2,4400,30.8,288702
2,4500,27.0,291405
2,4600,77.7,299172
