# {"t_start": 1593781488.5446165, "env_id": "CartPole-v0"} 
r,l,t
78.0,78,17.277381
14.0,14,17.309463
12.0,12,17.334678
24.0,24,17.384653
16.0,16,17.413557
30.0,30,17.478026
14.0,14,17.506568
53.0,53,17.615881
12.0,12,17.644263
13.0,13,17.669359
20.0,20,17.710098
20.0,20,17.754158
15.0,15,17.784318
15.0,15,17.816204
13.0,13,17.839899
11.0,11,17.859595
22.0,22,17.903858
18.0,18,17.937623
27.0,27,17.990311
16.0,16,18.02027
38.0,38,18.094013
12.0,12,18.119778
22.0,22,18.160471
32.0,32,18.221196
13.0,13,18.248512
61.0,61,18.354071
17.0,17,18.388055
39.0,39,18.460394
28.0,28,18.516508
15.0,15,18.548281
25.0,25,18.605798
37.0,37,18.676207
11.0,11,18.699625
16.0,16,18.730572
19.0,19,18.769836
12.0,12,18.792407
28.0,28,18.847968
74.0,74,18.998766
12.0,12,19.021525
28.0,28,19.079961
29.0,29,20.383953
11.0,11,21.257008
21.0,21,22.980852
18.0,18,24.550899
10.0,10,25.422694
13.0,13,26.48131
12.0,12,27.414192
28.0,28,29.632336
14.0,14,30.757258
33.0,33,33.599824
20.0,20,35.355728
41.0,41,38.445173
21.0,21,40.241577
24.0,24,41.972866
29.0,29,44.267585
24.0,24,45.922132
15.0,15,47.001423
33.0,33,49.837636
28.0,28,51.819566
15.0,15,53.231752
17.0,17,54.628122
20.0,20,56.326244
10.0,10,57.129616
20.0,20,58.667682
25.0,25,60.407452
9.0,9,61.014597
19.0,19,62.545755
10.0,10,63.387348
13.0,13,64.523702
9.0,9,65.317304
56.0,56,69.824481
20.0,20,71.298505
26.0,26,73.367006
19.0,19,75.115367
53.0,53,79.035102
17.0,17,80.657563
18.0,18,82.211662
19.0,19,83.549952
31.0,31,85.791192
26.0,26,88.138582
19.0,19,89.811367
30.0,30,92.164148
10.0,10,92.935468
24.0,24,94.659943
63.0,63,99.314447
17.0,17,100.545668
21.0,21,102.063921
28.0,28,104.225172
13.0,13,105.312217
24.0,24,107.376135
32.0,32,109.884117
14.0,14,110.761866
14.0,14,111.967147
22.0,22,113.754796
17.0,17,115.228456
31.0,31,117.535052
17.0,17,119.100945
21.0,21,120.851977
16.0,16,122.335011
25.0,25,124.57079
20.0,20,126.079271
12.0,12,127.036203
15.0,15,128.296634
10.0,10,129.061721
21.0,21,130.788104
16.0,16,132.151479
26.0,26,134.059771
16.0,16,135.485951
34.0,34,138.147332
31.0,31,140.5167
39.0,39,143.501971
17.0,17,144.811758
17.0,17,146.025664
72.0,72,152.196039
13.0,13,153.329451
16.0,16,154.67532
16.0,16,155.997544
26.0,26,158.155934
12.0,12,159.210815
38.0,38,162.435303
22.0,22,164.368048
16.0,16,165.939275
13.0,13,167.114333
13.0,13,168.189255
12.0,12,169.259688
35.0,35,171.973876
11.0,11,172.918749
48.0,48,176.831081
19.0,19,178.363815
41.0,41,181.516779
24.0,24,183.555522
13.0,13,184.597223
18.0,18,185.981924
31.0,31,188.440931
13.0,13,189.448184
13.0,13,190.469484
19.0,19,191.971297
15.0,15,193.019082
38.0,38,195.643682
25.0,25,197.768835
12.0,12,198.782662
17.0,17,200.082178
34.0,34,203.194731
11.0,11,204.009919
15.0,15,205.12524
29.0,29,207.338248
35.0,35,210.236706
44.0,44,213.954813
39.0,39,217.063791
33.0,33,219.967894
17.0,17,221.612126
38.0,38,224.344228
17.0,17,225.643624
16.0,16,227.057589
21.0,21,228.585186
23.0,23,230.606946
60.0,60,235.949652
28.0,28,238.221196
46.0,46,241.603282
25.0,25,243.683018
12.0,12,244.694028
18.0,18,246.29082
28.0,28,248.626901
10.0,10,249.520898
19.0,19,250.967524
13.0,13,252.123294
15.0,15,253.452749
11.0,11,254.342821
38.0,38,257.487469
15.0,15,258.714603
20.0,20,260.211988
24.0,24,262.248881
67.0,67,267.788599
24.0,24,269.755652
96.0,96,277.607599
28.0,28,279.838368
19.0,19,281.339991
39.0,39,284.654382
24.0,24,286.323154
27.0,27,288.704097
17.0,17,290.085689
23.0,23,292.069022
13.0,13,293.255608
37.0,37,296.111423
16.0,16,297.420758
17.0,17,298.820912
47.0,47,302.220346
20.0,20,303.771598
11.0,11,304.486593
21.0,21,305.728179
25.0,25,307.563161
63.0,63,312.080084
21.0,21,313.932579
36.0,36,316.753401
20.0,20,318.268942
30.0,30,320.679602
18.0,18,322.219086
27.0,27,324.498563
17.0,17,326.032427
27.0,27,328.488502
17.0,17,330.078885
51.0,51,334.063828
17.0,17,335.519118
26.0,26,337.570514
12.0,12,338.463075
27.0,27,340.494805
36.0,36,343.573747
14.0,14,344.705531
15.0,15,345.872992
12.0,12,346.829128
17.0,17,348.333214
24.0,24,350.255013
38.0,38,353.471648
23.0,23,355.449678
18.0,18,356.628478
9.0,9,357.232738
49.0,49,361.278987
15.0,15,362.417214
31.0,31,364.555831
13.0,13,365.502131
25.0,25,367.669753
35.0,35,370.807038
23.0,23,372.673489
45.0,45,376.196152
12.0,12,376.823261
13.0,13,377.701748
24.0,24,379.829604
14.0,14,380.797853
13.0,13,381.872741
28.0,28,384.076718
10.0,10,384.953447
34.0,34,387.485169
9.0,9,388.266834
19.0,19,389.865173
24.0,24,392.008785
26.0,26,394.278424
20.0,20,395.929468
94.0,94,403.325629
16.0,16,404.488123
15.0,15,405.451911
11.0,11,406.298296
9.0,9,406.992266
25.0,25,408.968926
62.0,62,414.0226
22.0,22,415.975988
12.0,12,416.760108
46.0,46,420.668865
30.0,30,423.095006
21.0,21,424.699317
12.0,12,425.579902
11.0,11,426.561472
25.0,25,428.303523
19.0,19,429.853884
10.0,10,430.694478
67.0,67,436.114763
20.0,20,437.836547
29.0,29,440.108747
52.0,52,444.221835
17.0,17,445.646712
24.0,24,447.330959
14.0,14,448.270733
22.0,22,449.632804
28.0,28,451.96867
22.0,22,453.940589
26.0,26,456.035709
34.0,34,458.855636
