% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-198.0,59599
2,400,-181.5,77752
2,500,-171.7,94924
2,600,-165.2,111449
2,700,-180.2,129469
2,800,-161.5,145621
2,900,-160.8,161704
2,1000,-176.9,179391
2,1100,-192.1,198603
2,1200,-188.8,217486
2,1300,-179.6,235451
2,1400,-183.7,253818
2,1500,-194.1,273229
2,1600,-177.6,290984
