% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.8,39780
2,300,-183.2,58097
2,400,-169.0,74998
2,500,-139.4,88942
2,600,-135.4,102486
2,700,-133.8,115867
2,800,-138.8,129750
2,900,-111.6,140915
2,1000,-106.0,151513
2,1100,-103.8,161892
2,1200,-107.9,172681
2,1300,-105.7,183250
2,1400,-104.1,193661
2,1500,-102.5,203909
2,1600,-108.4,214746
2,1700,-103.5,225096
2,1800,-102.6,235351
2,1900,-105.0,245854
2,2000,-105.9,256443
2,2100,-108.9,267329
2,2200,-102.4,277573
2,2300,-103.4,287910
2,2400,-103.1,298224
