% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.4,2221
82,200,30.3,5251
72,300,32.8,8531
63,400,25.4,11067
54,500,29.6,14028
43,600,33.3,17354
20,700,68.8,24234
2,800,104.4,34670
2,900,130.3,47703
2,1000,176.6,65364
2,1100,195.1,84871
2,1200,193.4,104211
2,1300,154.9,119697
2,1400,163.3,136028
2,1500,171.1,153136
2,1600,177.7,170907
2,1700,139.5,184861
2,1800,149.0,199766
2,1900,139.7,213732
2,2000,136.2,227350
2,2100,152.8,242626
2,2200,153.4,257962
2,2300,130.0,270966
2,2400,148.0,285763
2,2500,120.8,297846
