# {"t_start": 1593730721.2502902, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,12.454445
-500.0,500,13.893703
-500.0,500,18.638108
-500.0,500,22.905641
-500.0,500,26.776315
-500.0,500,31.171738
-500.0,500,34.986246
-500.0,500,39.068627
-423.0,424,42.281415
-500.0,500,46.517058
-500.0,500,50.253099
-500.0,500,54.318905
-500.0,500,58.67613
-500.0,500,62.776326
-352.0,353,65.509006
-479.0,480,69.129601
-443.0,444,72.374383
-500.0,500,75.996242
-288.0,289,78.600953
-332.0,333,81.282497
-389.0,390,84.177293
-204.0,205,85.426481
-321.0,322,88.100523
-409.0,410,91.162944
-214.0,215,93.254667
-468.0,469,97.039832
-260.0,261,99.279373
-254.0,255,101.185741
-388.0,389,104.104759
-306.0,307,106.446623
-367.0,368,109.468918
-427.0,428,112.993078
-227.0,228,114.835531
-286.0,287,117.251566
-208.0,209,118.874242
-324.0,325,121.301476
-436.0,437,124.566488
-252.0,253,126.588067
-500.0,500,130.895443
-219.0,220,132.869495
-167.0,168,134.196879
-157.0,158,135.519564
-165.0,166,137.018124
-169.0,170,138.354578
-239.0,240,139.988273
-385.0,386,143.205339
-122.0,123,144.228872
-263.0,264,146.396751
-453.0,454,150.186102
-204.0,205,151.990265
-144.0,145,152.965927
-187.0,188,154.36578
-180.0,181,156.053461
-174.0,175,157.287459
-146.0,147,158.38433
-222.0,223,160.086837
-151.0,152,161.515757
-173.0,174,163.114176
-191.0,192,164.591886
-160.0,161,165.86418
-210.0,211,167.17728
-314.0,315,169.967433
-296.0,297,172.16823
-319.0,320,174.91541
-229.0,230,176.587511
-156.0,157,177.986963
-159.0,160,179.270039
-151.0,152,180.351395
-131.0,132,181.474607
-103.0,104,182.177993
-106.0,107,182.847024
-111.0,112,183.783382
-134.0,135,184.992227
-125.0,126,186.030212
-295.0,296,188.608625
-198.0,199,190.257176
-244.0,245,192.307669
-275.0,276,194.604496
-319.0,320,197.380237
-264.0,265,199.595181
-120.0,121,200.598785
-98.0,99,201.44141
-144.0,145,202.537384
-163.0,164,203.852248
-150.0,151,205.134984
-89.0,90,205.894482
-98.0,99,206.655134
-97.0,98,207.573204
-364.0,365,210.776744
-93.0,94,211.420537
-74.0,75,212.109076
-96.0,97,212.717697
-93.0,94,213.229569
-118.0,119,214.183538
-156.0,157,215.539823
-133.0,134,216.658646
-87.0,88,217.172042
-135.0,136,218.323975
-148.0,149,219.555269
-88.0,89,220.299194
-98.0,99,221.167569
-70.0,71,221.843534
-104.0,105,222.795604
-144.0,145,224.136157
-90.0,91,224.902009
-77.0,78,225.62742
-88.0,89,226.289714
-126.0,127,227.425484
-63.0,64,227.949419
-87.0,88,228.781474
-100.0,101,229.706613
-97.0,98,230.619888
-135.0,136,231.739654
-101.0,102,232.660786
-83.0,84,233.426236
-247.0,248,235.54068
-94.0,95,236.387276
-100.0,101,237.226364
-199.0,200,238.919904
-117.0,118,239.978697
-105.0,106,240.818968
-169.0,170,242.240983
-173.0,174,243.686857
-109.0,110,244.75559
-83.0,84,245.444689
-72.0,73,246.097102
-74.0,75,246.64416
-92.0,93,247.404467
-78.0,79,247.966413
-76.0,77,248.575848
-81.0,82,249.332988
-82.0,83,250.439834
-77.0,78,251.10422
-74.0,75,251.784275
-96.0,97,252.635853
-90.0,91,253.239851
-82.0,83,253.895292
-87.0,88,254.776
