% time spent exploring,episodes,mean 100 episode reward,steps
13,100,-266.9,26506
2,200,-127.4,39347
2,300,-147.0,54139
2,400,-87.1,62949
2,500,-80.8,71134
2,600,-83.0,79531
2,700,-83.8,88016
2,800,-78.6,95971
2,900,-79.7,104042
2,1000,-80.5,112189
2,1100,-74.7,119758
2,1200,-75.9,127448
2,1300,-74.2,134969
2,1400,-71.4,142207
2,1500,-72.7,149580
2,1600,-69.5,156627
2,1700,-73.7,164100
2,1800,-67.5,170949
2,1900,-68.3,177879
2,2000,-71.7,185145
2,2100,-69.1,192157
2,2200,-67.2,198977
2,2300,-67.5,205829
2,2400,-68.5,212777
2,2500,-72.0,220078
2,2600,-70.8,227260
2,2700,-70.4,234404
2,2800,-70.0,241500
2,2900,-69.9,248592
2,3000,-67.6,255453
2,3100,-65.6,262109
2,3200,-66.3,268839
2,3300,-68.4,275774
2,3400,-65.8,282451
2,3500,-67.8,289326
2,3600,-66.2,296041
