% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.4,2312
83,200,28.8,5195
72,300,31.9,8385
60,400,35.7,11953
48,500,37.2,15673
30,600,55.9,21266
2,700,104.4,31703
2,800,107.1,42413
2,900,167.2,59132
2,1000,168.9,76018
2,1100,151.9,91204
2,1200,128.6,104060
2,1300,105.6,114625
2,1400,101.1,124734
2,1500,112.8,136013
2,1600,139.8,149991
2,1700,142.8,164271
2,1800,149.5,179223
2,1900,112.2,190440
2,2000,103.7,200811
2,2100,158.8,216686
2,2200,156.0,232283
2,2300,133.1,245591
2,2400,106.2,256210
2,2500,114.4,267653
2,2600,124.3,280080
2,2700,127.9,292872
