# {"t_start": 1599134086.622296, "env_id": "CartPole-v0"} 
r,l,t
11.0,11,15.022845
13.0,13,15.057087
26.0,26,15.118965
21.0,21,15.165815
10.0,10,15.188502
23.0,23,15.236223
26.0,26,15.297173
38.0,38,15.383179
18.0,18,15.420037
11.0,11,15.440799
16.0,16,15.473626
21.0,21,15.532454
30.0,30,15.617628
20.0,20,15.671672
18.0,18,15.725273
31.0,31,15.809997
35.0,35,15.889273
11.0,11,15.909985
63.0,63,16.065737
26.0,26,16.135485
33.0,33,16.211991
18.0,18,16.24968
21.0,21,16.288478
16.0,16,16.321961
12.0,12,16.344234
14.0,14,16.370096
22.0,22,16.412582
12.0,12,16.434952
31.0,31,16.512643
9.0,9,16.533345
18.0,18,16.578125
48.0,48,16.683317
44.0,44,16.767522
14.0,14,16.796515
25.0,25,16.841343
25.0,25,16.893041
18.0,18,16.926704
11.0,11,16.951845
27.0,27,17.001364
23.0,23,17.048885
12.0,12,17.070656
12.0,12,17.095476
18.0,18,17.12957
42.0,42,17.209278
22.0,22,19.202063
23.0,23,21.447067
22.0,22,23.7712
15.0,15,25.214566
18.0,18,27.233757
18.0,18,29.153414
16.0,16,30.792741
27.0,27,33.504994
12.0,12,34.826488
15.0,15,36.104591
17.0,17,37.867697
24.0,24,40.325413
12.0,12,41.512225
16.0,16,43.169052
14.0,14,44.717639
24.0,24,47.249884
9.0,9,48.078826
19.0,19,49.810598
14.0,14,51.19238
28.0,28,54.195812
31.0,31,57.162906
41.0,41,61.251231
22.0,22,63.423231
16.0,16,64.924614
15.0,15,66.514271
16.0,16,68.208776
49.0,49,73.526081
17.0,17,75.437496
18.0,18,77.19479
18.0,18,78.907035
33.0,33,82.098343
13.0,13,83.40202
33.0,33,86.848469
37.0,37,90.388625
17.0,17,92.029689
11.0,11,93.102859
21.0,21,95.355549
11.0,11,96.450398
34.0,34,99.82466
15.0,15,101.33747
13.0,13,102.753432
11.0,11,103.877499
13.0,13,105.372224
49.0,49,110.352037
9.0,9,111.304305
19.0,19,113.052247
28.0,28,115.790211
12.0,12,117.040182
18.0,18,118.846738
11.0,11,120.105202
16.0,16,121.674154
33.0,33,124.488842
42.0,42,128.499381
19.0,19,130.509578
38.0,38,134.269358
20.0,20,136.258875
21.0,21,138.467184
19.0,19,140.587677
10.0,10,141.686814
26.0,26,144.548816
16.0,16,146.228925
26.0,26,149.010689
13.0,13,150.368862
15.0,15,151.979622
10.0,10,153.007677
28.0,28,155.732049
14.0,14,156.946628
32.0,32,160.209968
22.0,22,162.27468
21.0,21,164.451754
16.0,16,165.917489
23.0,23,168.093989
16.0,16,169.709249
24.0,24,172.216536
10.0,10,173.231179
32.0,32,176.588387
20.0,20,178.594737
14.0,14,179.974419
15.0,15,181.448533
40.0,40,185.297275
17.0,17,186.952754
23.0,23,189.461851
12.0,12,190.624541
15.0,15,192.052123
19.0,19,193.901814
16.0,16,195.461641
10.0,10,196.440628
38.0,38,200.338564
42.0,42,204.745405
13.0,13,206.047735
12.0,12,207.264836
12.0,12,208.434736
20.0,20,210.428688
41.0,41,214.202675
84.0,84,222.544044
23.0,23,224.893641
15.0,15,226.308297
17.0,17,228.285552
19.0,19,230.385043
21.0,21,232.605605
13.0,13,233.827912
19.0,19,235.529685
21.0,21,237.444264
23.0,23,239.7639
22.0,22,242.030763
27.0,27,244.697852
35.0,35,248.092845
33.0,33,251.296037
16.0,16,252.76233
28.0,28,255.443796
17.0,17,257.202292
16.0,16,258.882272
59.0,59,264.894354
21.0,21,267.093697
27.0,27,269.760979
26.0,26,272.188703
96.0,96,281.429474
61.0,61,287.692184
23.0,23,289.911715
24.0,24,292.151084
14.0,14,293.714915
30.0,30,296.942557
47.0,47,301.605081
36.0,36,305.09067
12.0,12,306.564318
21.0,21,308.709311
25.0,25,311.250395
11.0,11,312.363084
13.0,13,313.684516
15.0,15,315.236282
32.0,32,318.386268
16.0,16,320.018309
14.0,14,321.495763
13.0,13,322.842436
19.0,19,324.818293
12.0,12,326.097501
24.0,24,328.508491
21.0,21,330.562934
15.0,15,332.081659
20.0,20,334.210187
34.0,34,337.730888
24.0,24,340.229518
18.0,18,342.066085
12.0,12,343.322514
52.0,52,348.772696
56.0,56,354.217452
73.0,73,361.711786
15.0,15,363.253728
45.0,45,367.568545
9.0,9,368.362853
36.0,36,372.003376
15.0,15,373.489022
19.0,19,375.514093
23.0,23,377.633809
38.0,38,381.489455
13.0,13,382.829169
32.0,32,386.466285
11.0,11,387.550211
17.0,17,389.202513
21.0,21,391.384893
12.0,12,392.630091
10.0,10,393.692649
14.0,14,395.128434
29.0,29,398.303093
22.0,22,400.502486
21.0,21,402.560983
42.0,42,406.760347
38.0,38,410.811303
10.0,10,411.880801
20.0,20,413.717108
20.0,20,415.823045
49.0,49,420.790776
42.0,42,425.109213
19.0,19,426.96874
13.0,13,428.226534
