% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39738
2,300,-196.0,59334
2,400,-182.2,77559
2,500,-144.1,91966
2,600,-122.6,104228
2,700,-124.4,116666
2,800,-117.5,128419
2,900,-122.2,140638
2,1000,-104.8,151114
2,1100,-104.4,161552
2,1200,-112.6,172808
2,1300,-106.3,183436
2,1400,-104.2,193856
2,1500,-105.2,204376
2,1600,-104.0,214779
2,1700,-105.5,225330
2,1800,-108.2,236154
2,1900,-104.0,246549
2,2000,-105.8,257129
2,2100,-102.9,267419
2,2200,-105.7,277986
2,2300,-104.1,288397
2,2400,-103.9,298790
