# {"t_start": 1596513327.502541, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,3.861972
-200.0,200,4.044197
-200.0,200,4.214098
-200.0,200,4.369045
-200.0,200,4.544015
-200.0,200,7.832599
-200.0,200,10.915746
-200.0,200,14.018006
-200.0,200,17.114367
-200.0,200,20.189622
-200.0,200,23.309291
-200.0,200,26.460342
-200.0,200,29.551627
-200.0,200,32.665146
-200.0,200,35.795422
-200.0,200,38.931401
-200.0,200,42.089942
-200.0,200,45.19653
-200.0,200,48.294469
-200.0,200,51.405968
-200.0,200,54.498068
-200.0,200,57.569952
-200.0,200,60.667932
-200.0,200,63.817009
-200.0,200,67.020823
-200.0,200,70.156225
-200.0,200,73.289749
-200.0,200,76.425693
-200.0,200,79.505999
-200.0,200,82.60608
-200.0,200,85.740359
-200.0,200,88.841989
-200.0,200,91.930192
-200.0,200,95.037768
-200.0,200,98.179638
-200.0,200,101.329364
-200.0,200,104.465962
-200.0,200,107.611352
-200.0,200,110.742653
-200.0,200,113.896015
-200.0,200,117.051308
-200.0,200,120.113166
-200.0,200,123.264369
-200.0,200,126.404937
-200.0,200,129.537265
-200.0,200,132.643714
-200.0,200,135.685829
-200.0,200,138.78725
-200.0,200,141.901608
-200.0,200,145.014748
-200.0,200,148.170155
-200.0,200,151.27439
-200.0,200,154.397233
-200.0,200,157.481223
-200.0,200,160.580036
-200.0,200,163.66696
-200.0,200,166.810795
-200.0,200,169.931067
-200.0,200,173.035376
-200.0,200,176.152359
-200.0,200,179.223835
-200.0,200,182.349003
-200.0,200,185.471495
-200.0,200,188.661527
-200.0,200,191.764465
-200.0,200,194.937081
-200.0,200,198.045224
-200.0,200,201.177764
-200.0,200,204.369611
-200.0,200,207.533623
-200.0,200,210.668594
-200.0,200,213.822477
-200.0,200,216.969867
-200.0,200,220.112165
-200.0,200,223.255538
-200.0,200,226.38079
-200.0,200,229.513526
-200.0,200,232.663707
-200.0,200,235.788854
-200.0,200,238.916951
-200.0,200,242.061633
-200.0,200,245.177078
-200.0,200,248.341227
-200.0,200,251.462059
-200.0,200,254.637427
-200.0,200,257.837901
-200.0,200,260.975177
-200.0,200,264.170727
-200.0,200,267.330512
-200.0,200,270.430955
-200.0,200,273.549276
-200.0,200,276.710259
-200.0,200,279.834006
-200.0,200,282.964192
-200.0,200,286.154275
-200.0,200,289.318678
-200.0,200,292.431942
-200.0,200,295.57899
-200.0,200,298.69069
-200.0,200,301.836399
-200.0,200,305.088419
-200.0,200,308.227352
-200.0,200,311.421741
-200.0,200,314.601057
-200.0,200,317.802033
-200.0,200,320.994623
-200.0,200,324.253867
-200.0,200,327.473632
-200.0,200,330.60274
-200.0,200,333.762819
-200.0,200,336.954531
-200.0,200,340.337974
-200.0,200,343.762061
-200.0,200,347.11494
-200.0,200,350.456366
-200.0,200,353.625105
-200.0,200,356.787301
-200.0,200,359.964181
-200.0,200,363.177338
-200.0,200,366.377117
-200.0,200,369.68767
-200.0,200,372.889025
-200.0,200,376.085361
-200.0,200,379.244786
-200.0,200,382.442381
-200.0,200,385.603802
-200.0,200,388.814196
-200.0,200,391.965121
-200.0,200,395.104513
-200.0,200,398.25083
-200.0,200,401.419129
-198.0,198,404.595843
-200.0,200,407.817563
-200.0,200,410.996255
-200.0,200,414.184861
-200.0,200,417.391372
-200.0,200,420.615329
-200.0,200,423.783427
-200.0,200,426.97865
-200.0,200,430.105924
-200.0,200,433.259105
-200.0,200,436.382895
-200.0,200,439.496056
-200.0,200,442.622319
-200.0,200,445.793196
-200.0,200,448.919544
-200.0,200,452.052844
-200.0,200,455.217298
-200.0,200,458.348535
-200.0,200,461.463628
-200.0,200,464.567767
-200.0,200,467.721476
-200.0,200,470.824126
-200.0,200,473.962655
-200.0,200,477.152725
-200.0,200,480.290182
-200.0,200,483.439724
-200.0,200,486.562052
-200.0,200,489.642695
-200.0,200,492.831492
-200.0,200,496.024365
-200.0,200,499.127099
-200.0,200,502.238109
-200.0,200,505.400858
-200.0,200,508.612147
-200.0,200,511.767001
-200.0,200,514.932621
-200.0,200,518.106819
-200.0,200,521.215345
-200.0,200,524.314645
-200.0,200,527.417183
-200.0,200,530.602322
-200.0,200,533.744195
-200.0,200,536.961336
-200.0,200,540.13868
-171.0,171,542.855368
-200.0,200,546.07937
-200.0,200,549.26543
-200.0,200,552.422544
-200.0,200,555.55829
-200.0,200,558.69862
-200.0,200,561.846644
-200.0,200,564.939852
-200.0,200,568.12903
-200.0,200,571.377733
-200.0,200,574.540751
-200.0,200,577.708326
-200.0,200,580.870545
-200.0,200,584.069481
-200.0,200,587.230894
-200.0,200,590.362861
-200.0,200,593.511837
-200.0,200,596.71863
-200.0,200,599.866504
-200.0,200,603.004841
-200.0,200,606.157997
-200.0,200,609.303386
-200.0,200,612.49319
-200.0,200,615.639591
-200.0,200,618.769842
-200.0,200,621.992048
-200.0,200,625.169195
-200.0,200,628.397398
-200.0,200,631.601113
-200.0,200,634.793221
-200.0,200,637.9972
-200.0,200,641.189963
-200.0,200,644.323937
-200.0,200,647.530656
-200.0,200,650.658544
-200.0,200,653.822939
-200.0,200,656.988264
-200.0,200,660.164973
-200.0,200,663.32547
-200.0,200,666.528669
-200.0,200,669.671725
-200.0,200,672.839425
-200.0,200,675.987351
-200.0,200,679.095465
-200.0,200,682.243121
-200.0,200,685.409606
-200.0,200,688.609677
-200.0,200,691.768571
-200.0,200,694.961731
-200.0,200,698.189266
-200.0,200,701.366209
-200.0,200,704.567912
-200.0,200,707.716405
-200.0,200,710.892956
-200.0,200,714.033423
-200.0,200,717.194889
-200.0,200,720.331908
-118.0,118,722.178082
-200.0,200,725.339837
-200.0,200,728.461257
-200.0,200,731.651679
-200.0,200,734.78935
-200.0,200,737.984709
-200.0,200,741.13482
-200.0,200,744.274905
-200.0,200,747.484438
-200.0,200,750.626182
-200.0,200,753.783977
-200.0,200,756.972778
-200.0,200,760.122122
-200.0,200,763.275333
-200.0,200,766.462134
-200.0,200,769.569323
-200.0,200,772.748466
-200.0,200,775.883655
-200.0,200,778.990328
-200.0,200,782.129631
-200.0,200,785.220581
-200.0,200,788.327873
-200.0,200,791.468813
-200.0,200,794.566382
-200.0,200,797.709355
-200.0,200,800.886861
