# {"t_start": 1593741316.7101676, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,17.433098
-200.0,200,17.815598
-200.0,200,18.21384
-200.0,200,18.602217
-200.0,200,18.983786
-200.0,200,27.669501
-200.0,200,35.512634
-200.0,200,43.562067
-200.0,200,50.434996
-200.0,200,58.37917
-200.0,200,66.17178
-200.0,200,73.667778
-200.0,200,81.571507
-200.0,200,89.482608
-200.0,200,96.958158
-200.0,200,104.635908
-200.0,200,112.348866
-200.0,200,120.643336
-200.0,200,128.098059
-200.0,200,135.710803
-200.0,200,143.195506
-200.0,200,151.685636
-200.0,200,159.672851
-200.0,200,167.426516
-200.0,200,174.430162
-200.0,200,182.35978
-200.0,200,190.315924
-200.0,200,197.743438
-200.0,200,205.581619
-200.0,200,213.221477
-200.0,200,220.907329
-200.0,200,228.653131
-200.0,200,236.488045
-200.0,200,244.481894
-200.0,200,251.932573
-200.0,200,259.424558
-200.0,200,267.36577
-200.0,200,275.203127
-200.0,200,283.289557
-200.0,200,290.746978
-200.0,200,299.018732
-200.0,200,306.350338
-200.0,200,313.83601
-200.0,200,321.943581
-200.0,200,329.975842
-200.0,200,336.71342
-200.0,200,344.531756
-200.0,200,352.355581
-200.0,200,360.417983
-200.0,200,367.993175
-200.0,200,376.254707
-200.0,200,383.800746
-200.0,200,392.160697
-200.0,200,399.770264
-200.0,200,407.926742
-200.0,200,416.305683
-200.0,200,424.805901
-200.0,200,432.830356
-200.0,200,440.969806
-200.0,200,449.126599
-200.0,200,457.510962
-200.0,200,465.419112
-200.0,200,473.455761
-200.0,200,481.601438
-200.0,200,489.08894
-200.0,200,497.421967
-200.0,200,505.37177
-200.0,200,512.812097
-200.0,200,520.144376
-200.0,200,526.940377
-200.0,200,534.837832
-200.0,200,542.602997
-200.0,200,550.574557
-200.0,200,558.552664
-200.0,200,566.871729
-200.0,200,574.534772
-200.0,200,582.593779
-200.0,200,589.693673
-200.0,200,596.63461
-200.0,200,603.178914
-200.0,200,609.136338
-200.0,200,615.326156
-200.0,200,622.356374
-200.0,200,629.001675
-200.0,200,635.383136
-200.0,200,641.797377
-200.0,200,649.074559
-200.0,200,656.01508
-200.0,200,663.61397
-200.0,200,671.614318
-200.0,200,679.205274
-200.0,200,686.75162
-200.0,200,693.730191
-200.0,200,701.76119
-200.0,200,709.612964
-200.0,200,717.370142
-200.0,200,724.897342
-200.0,200,732.701047
-200.0,200,739.850313
-200.0,200,747.282558
-200.0,200,754.655211
-200.0,200,762.956535
-200.0,200,770.640773
-200.0,200,778.981818
-200.0,200,786.267208
-200.0,200,793.97507
-200.0,200,801.31785
-200.0,200,808.053963
-200.0,200,815.612833
-200.0,200,822.989592
-200.0,200,830.436801
-200.0,200,838.608523
-200.0,200,846.578175
-200.0,200,853.846319
-200.0,200,861.252553
-200.0,200,868.363989
-200.0,200,875.884691
-200.0,200,883.010102
-200.0,200,890.925734
-200.0,200,898.742014
-200.0,200,905.429203
-200.0,200,913.04185
-200.0,200,920.182184
-200.0,200,927.473366
-200.0,200,935.255161
-200.0,200,942.699166
-200.0,200,950.119416
-200.0,200,958.038123
-200.0,200,965.756128
-200.0,200,973.212568
-200.0,200,980.85334
-200.0,200,988.666519
-200.0,200,996.378961
-174.0,174,1003.095998
-200.0,200,1011.088933
-200.0,200,1018.660886
-200.0,200,1025.752485
-200.0,200,1033.25125
-200.0,200,1040.82606
-200.0,200,1048.373666
-200.0,200,1056.316823
-200.0,200,1064.351894
-200.0,200,1072.307548
-200.0,200,1079.754123
-200.0,200,1086.572609
-200.0,200,1093.902572
-200.0,200,1101.460794
-200.0,200,1108.658525
