% time spent exploring,episodes,mean 100 episode reward,steps
92,100,21.7,2149
84,200,26.3,4782
72,300,37.8,8562
62,400,30.4,11599
48,500,40.5,15647
33,600,46.4,20285
3,700,92.5,29534
2,800,119.7,41506
2,900,126.7,54176
2,1000,112.2,65393
2,1100,125.1,77901
2,1200,154.2,93324
2,1300,169.6,110284
2,1400,134.8,123759
2,1500,148.9,138651
2,1600,185.7,157222
2,1700,154.9,172708
2,1800,97.7,182479
2,1900,172.0,199678
2,2000,159.0,215575
2,2100,175.4,233117
2,2200,138.9,247008
2,2300,150.3,262042
2,2400,134.9,275532
2,2500,64.0,281927
2,2600,125.4,294469
