% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.0,1978
84,200,26.3,4606
72,300,37.8,8381
60,400,36.1,11995
48,500,39.2,15912
23,600,74.1,23322
2,700,119.8,35300
2,800,122.4,47535
2,900,96.5,57183
2,1000,110.0,68180
2,1100,132.3,81409
2,1200,145.0,95905
2,1300,109.3,106838
2,1400,111.3,117970
2,1500,128.3,130803
2,1600,149.4,145740
2,1700,135.3,159271
2,1800,137.4,173013
2,1900,133.2,186331
2,2000,129.0,199233
2,2100,123.5,211582
2,2200,143.8,225962
2,2300,132.4,239206
2,2400,94.2,248627
2,2500,140.3,262654
2,2600,141.9,276848
2,2700,110.0,287843
2,2800,67.3,294570
