% time spent exploring,episodes,mean 100 episode reward,steps
16,100,-257.0,25518
2,200,-103.8,36002
2,300,-90.7,45169
2,400,-90.2,54290
2,500,-83.5,62744
2,600,-81.0,70944
2,700,-79.4,78979
2,800,-82.3,87307
2,900,-76.4,95049
2,1000,-77.6,102913
2,1100,-80.0,111018
2,1200,-73.4,118463
2,1300,-83.9,126949
2,1400,-69.2,133972
2,1500,-70.0,141069
2,1600,-68.9,148060
2,1700,-67.4,154897
2,1800,-69.8,161982
2,1900,-72.3,169310
2,2000,-69.7,176378
2,2100,-67.7,183247
2,2200,-69.0,190251
2,2300,-66.4,196993
2,2400,-66.7,203759
2,2500,-65.4,210401
2,2600,-66.9,217192
2,2700,-66.9,223978
2,2800,-67.7,230851
2,2900,-67.4,237695
2,3000,-67.1,244505
2,3100,-67.3,251332
2,3200,-66.4,258067
2,3300,-66.2,264788
2,3400,-65.5,271434
2,3500,-66.7,278200
2,3600,-67.0,285002
2,3700,-68.6,291963
2,3800,-65.9,298652
