% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.2,2097
89,200,23.5,4443
82,300,25.5,6989
77,400,22.3,9222
71,500,23.5,11568
62,600,38.8,15443
56,700,22.2,17665
50,800,25.3,20193
43,900,29.1,23099
29,1000,57.9,28886
17,1100,48.4,33724
2,1200,74.4,41168
2,1300,110.1,52174
2,1400,118.2,63989
2,1500,165.8,80568
2,1600,121.4,92705
2,1700,116.4,104345
2,1800,130.6,117406
2,1900,107.6,128163
2,2000,170.9,145256
2,2100,123.2,157571
2,2200,166.8,174248
2,2300,99.0,184153
2,2400,147.1,198867
2,2500,114.9,210356
2,2600,151.3,225482
2,2700,159.2,241399
2,2800,111.0,252496
2,2900,176.3,270123
2,3000,167.5,286877
2,3100,163.6,303241
2,3200,149.8,318218
2,3300,181.6,336383
2,3400,168.7,353252
2,3500,160.6,369312
2,3600,147.1,384023
2,3700,107.0,394725
