% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.5,39752
2,300,-196.4,59393
2,400,-185.6,77951
2,500,-147.0,92652
2,600,-125.0,105147
2,700,-137.4,118891
2,800,-127.2,131611
2,900,-126.2,144229
2,1000,-130.9,157319
2,1100,-140.9,171411
2,1200,-117.3,183144
2,1300,-108.8,194026
2,1400,-103.4,204366
2,1500,-104.3,214795
2,1600,-105.4,225333
2,1700,-107.2,236048
2,1800,-105.1,246560
2,1900,-111.9,257749
2,2000,-112.2,268971
2,2100,-111.2,280088
2,2200,-107.6,290845
