# {"t_start": 1596849864.5034845, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,9.934994
-200.0,200,10.366707
-200.0,200,10.786854
-200.0,200,11.06446
-200.0,200,11.399613
-200.0,200,27.611122
-200.0,200,43.443719
-200.0,200,59.443641
-200.0,200,75.492418
-200.0,200,91.600102
-200.0,200,107.568033
-200.0,200,119.607188
-200.0,200,129.401458
-200.0,200,138.491093
-200.0,200,148.150906
-200.0,200,157.289446
-200.0,200,166.136739
-200.0,200,175.022215
-200.0,200,187.26561
-200.0,200,200.02762
-200.0,200,213.523162
-200.0,200,229.489961
-200.0,200,245.222268
-200.0,200,260.444017
-200.0,200,276.810807
-200.0,200,292.505089
-200.0,200,308.837832
-200.0,200,324.309949
-200.0,200,339.882032
-200.0,200,355.736329
-200.0,200,371.733824
-200.0,200,387.618297
-200.0,200,402.932333
-200.0,200,418.892188
-200.0,200,434.104903
-200.0,200,450.239166
-200.0,200,465.945755
-200.0,200,481.705712
-200.0,200,498.287547
-200.0,200,514.419781
-200.0,200,529.18295
-200.0,200,544.759862
-200.0,200,560.518505
-200.0,200,575.76805
-200.0,200,591.584216
-200.0,200,607.685933
-200.0,200,622.212106
-200.0,200,637.536039
-200.0,200,653.092294
-200.0,200,668.418609
-200.0,200,684.683901
-200.0,200,700.175371
-200.0,200,716.024199
-200.0,200,731.866032
-200.0,200,746.975745
-200.0,200,763.350332
-200.0,200,779.035161
-200.0,200,795.419882
-200.0,200,811.65174
-200.0,200,828.246312
-200.0,200,842.431501
-200.0,200,857.483143
-200.0,200,874.370679
-200.0,200,890.061771
-200.0,200,906.216337
-200.0,200,921.003886
-200.0,200,937.177135
-200.0,200,952.973548
-200.0,200,969.018129
-200.0,200,984.263097
-200.0,200,998.345237
-200.0,200,1013.978215
-200.0,200,1029.379272
-200.0,200,1044.966434
-200.0,200,1060.736245
-200.0,200,1076.253126
-200.0,200,1091.794423
-200.0,200,1107.15756
-200.0,200,1122.981585
-200.0,200,1138.734201
-200.0,200,1154.271071
-200.0,200,1170.407051
-200.0,200,1186.457069
-200.0,200,1201.741614
-200.0,200,1217.254363
-200.0,200,1232.824353
-200.0,200,1249.553174
-200.0,200,1264.615866
-200.0,200,1280.842526
-200.0,200,1296.440226
-200.0,200,1312.16593
-200.0,200,1327.0905
-200.0,200,1342.321782
-200.0,200,1358.294027
-200.0,200,1373.342248
-200.0,200,1389.163091
-200.0,200,1404.900691
-200.0,200,1420.616857
-200.0,200,1436.137704
-200.0,200,1451.665248
-200.0,200,1466.786524
-200.0,200,1482.059119
-200.0,200,1497.600023
