% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.0,2080
84,200,27.0,4780
74,300,29.7,7754
65,400,26.8,10435
56,500,29.8,13417
44,600,35.8,16994
27,700,52.4,22233
2,800,101.6,32394
2,900,151.3,47525
2,1000,163.7,63891
2,1100,177.4,81635
2,1200,167.5,98383
2,1300,143.2,112704
2,1400,121.8,124881
2,1500,146.2,139496
2,1600,168.8,156374
2,1700,154.5,171821
2,1800,124.5,184275
2,1900,134.3,197706
2,2000,160.8,213781
2,2100,170.6,230842
2,2200,172.7,248113
2,2300,157.7,263887
2,2400,152.3,279113
2,2500,107.2,289836
