% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.6,2334
83,200,27.6,5093
74,300,28.2,7910
65,400,25.9,10499
55,500,30.9,13587
43,600,35.9,17175
24,700,59.2,23097
2,800,94.5,32549
2,900,161.4,48690
2,1000,179.6,66649
2,1100,185.1,85155
2,1200,148.2,99980
2,1300,153.5,115328
2,1400,141.6,129485
2,1500,157.7,145256
2,1600,176.4,162899
2,1700,175.6,180457
2,1800,154.7,195928
2,1900,135.7,209499
2,2000,147.8,224274
2,2100,153.5,239620
2,2200,169.6,256580
2,2300,151.7,271751
2,2400,168.4,288587
2,2500,104.5,299037
