% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-199.7,19768
2,200,-199.5,39716
2,300,-167.9,56503
2,400,-156.1,72116
2,500,-129.4,85052
2,600,-120.3,97085
2,700,-121.6,109245
2,800,-127.9,122032
2,900,-111.2,133157
2,1000,-104.4,143602
2,1100,-100.3,153635
2,1200,-100.4,163675
2,1300,-103.0,173975
2,1400,-102.3,184206
2,1500,-103.6,194562
2,1600,-107.9,205351
2,1700,-104.4,215796
2,1800,-101.9,225987
2,1900,-101.8,236168
2,2000,-102.5,246417
2,2100,-109.3,257346
2,2200,-107.8,268122
2,2300,-101.8,278305
2,2400,-101.7,288474
2,2500,-102.0,298679
