% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.8,2154
89,200,23.1,4462
82,300,27.9,7249
77,400,21.3,9377
71,500,23.9,11769
64,600,27.6,14526
51,700,51.5,19676
39,800,52.2,24891
22,900,66.1,31499
4,1000,73.2,38823
2,1100,64.7,45295
2,1200,100.6,55350
2,1300,39.0,59254
2,1400,52.6,64514
2,1500,108.5,75360
2,1600,189.4,94296
2,1700,194.6,113755
2,1800,196.8,133433
2,1900,193.0,152730
2,2000,193.8,172114
2,2100,175.0,189617
2,2200,151.7,204791
2,2300,152.1,219998
2,2400,160.1,236012
2,2500,169.8,252993
2,2600,167.3,269723
2,2700,176.6,287378
2,2800,157.7,303151
2,2900,156.1,318758
2,3000,175.9,336348
2,3100,103.8,346731
2,3200,173.8,364115
2,3300,156.8,379798
2,3400,52.5,385049
