% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.9,39790
2,300,-197.8,59567
2,400,-168.5,76421
2,500,-143.5,90773
2,600,-133.2,104095
2,700,-133.0,117392
2,800,-188.5,136238
2,900,-114.7,147709
2,1000,-103.9,158099
2,1100,-102.6,168360
2,1200,-110.9,179452
2,1300,-104.2,189876
2,1400,-103.8,200254
2,1500,-106.8,210937
2,1600,-104.2,221361
2,1700,-108.5,232210
2,1800,-101.1,242317
2,1900,-101.3,252448
2,2000,-104.0,262848
2,2100,-104.6,273304
2,2200,-102.4,283546
2,2300,-105.0,294049
