% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.0,2078
85,200,24.8,4562
73,300,34.2,7980
58,400,46.2,12599
44,500,44.5,17049
32,600,37.5,20803
2,700,99.1,30709
2,800,138.6,44570
2,900,166.2,61193
2,1000,130.2,74217
2,1100,104.9,84703
2,1200,119.5,96657
2,1300,74.3,104090
2,1400,102.4,114327
2,1500,102.1,124539
2,1600,52.0,129739
2,1700,93.4,139077
2,1800,35.0,142578
2,1900,70.0,149579
2,2000,72.8,156862
2,2100,84.1,165271
2,2200,112.9,176562
2,2300,141.0,190665
2,2400,141.0,204765
2,2500,114.8,216241
2,2600,131.8,229421
2,2700,132.5,242668
2,2800,137.8,256446
2,2900,130.8,269525
2,3000,90.6,278582
2,3100,97.2,288307
