% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-195.5,59346
2,400,-190.6,78401
2,500,-163.0,94696
2,600,-130.2,107716
2,700,-130.4,120756
2,800,-126.5,133407
2,900,-121.5,145555
2,1000,-118.1,157362
2,1100,-112.5,168614
2,1200,-109.4,179556
2,1300,-105.3,190084
2,1400,-110.1,201094
2,1500,-103.8,211476
2,1600,-107.3,222202
2,1700,-105.0,232698
2,1800,-104.8,243183
2,1900,-107.8,253967
2,2000,-103.8,264343
2,2100,-101.0,274447
2,2200,-105.0,284942
2,2300,-103.9,295331
