% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39734
2,300,-184.1,58147
2,400,-164.5,74597
2,500,-145.8,89172
2,600,-124.6,101632
2,700,-112.7,112899
2,800,-106.4,123536
2,900,-111.5,134685
2,1000,-110.3,145717
2,1100,-111.6,156872
2,1200,-107.1,167582
2,1300,-122.8,179857
2,1400,-106.3,190485
2,1500,-109.7,201451
2,1600,-107.2,212168
2,1700,-106.8,222847
2,1800,-103.2,233162
2,1900,-109.8,244140
2,2000,-117.3,255873
2,2100,-107.1,266579
2,2200,-98.4,276418
2,2300,-100.2,286441
2,2400,-101.1,296548
