% time spent exploring,episodes,mean 100 episode reward,steps
13,100,-266.6,26475
2,200,-99.4,36514
2,300,-83.4,44952
2,400,-81.1,53165
2,500,-85.3,61793
2,600,-79.8,69873
2,700,-78.9,77860
2,800,-76.6,85623
2,900,-75.5,93272
2,1000,-75.5,100918
2,1100,-76.5,108667
2,1200,-72.1,115980
2,1300,-70.3,123109
2,1400,-71.8,130388
2,1500,-70.2,137506
2,1600,-68.1,144413
2,1700,-65.8,151097
2,1800,-67.9,157987
2,1900,-69.2,165008
2,2000,-67.1,171817
2,2100,-66.2,178541
2,2200,-67.6,185404
2,2300,-68.8,192384
2,2400,-67.5,199233
2,2500,-65.3,205866
2,2600,-66.4,212610
2,2700,-67.6,219473
2,2800,-66.3,226201
2,2900,-65.7,232870
2,3000,-63.6,239325
2,3100,-65.5,245972
2,3200,-67.4,252807
2,3300,-65.9,259493
2,3400,-65.5,266144
2,3500,-67.7,273010
2,3600,-67.4,279855
2,3700,-65.2,286472
2,3800,-67.8,293355
