% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.0,2177
88,200,23.2,4496
82,300,26.1,7110
77,400,22.8,9387
72,500,20.1,11397
65,600,25.9,13991
50,700,60.9,20078
45,800,20.8,22162
33,900,50.5,27214
24,1000,35.6,30771
6,1100,72.1,37985
2,1200,97.5,47733
2,1300,83.7,56104
2,1400,92.0,65302
2,1500,137.6,79057
2,1600,114.0,90461
2,1700,107.2,101184
2,1800,110.3,112217
2,1900,123.0,124518
2,2000,98.6,134375
2,2100,96.8,144056
2,2200,121.8,156236
2,2300,82.5,164487
2,2400,71.7,171654
2,2500,55.1,177166
2,2600,120.0,189168
2,2700,83.4,197506
2,2800,135.6,211071
2,2900,149.5,226022
2,3000,126.8,238704
2,3100,80.3,246736
2,3200,117.4,258477
2,3300,68.2,265292
2,3400,40.4,269333
2,3500,46.9,274022
2,3600,37.3,277749
2,3700,92.6,287005
2,3800,61.5,293151
2,3900,115.2,304667
2,4000,87.1,313374
2,4100,123.3,325704
2,4200,60.6,331764
2,4300,104.6,342224
2,4400,46.7,346897
2,4500,22.0,349102
2,4600,58.3,354931
2,4700,31.8,358110
2,4800,86.5,366761
2,4900,147.4,381506
2,5000,101.3,391632
