% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.1,1987
85,200,25.8,4571
77,300,23.6,6934
69,400,23.1,9245
62,500,22.4,11485
51,600,33.1,14794
38,700,41.8,18969
22,800,47.6,23731
7,900,44.8,28215
2,1000,90.5,37261
2,1100,86.2,45882
2,1200,97.4,55620
2,1300,77.4,63357
2,1400,148.8,78239
2,1500,126.7,90912
2,1600,113.0,102207
2,1700,164.8,118684
2,1800,137.6,132448
2,1900,98.3,142277
2,2000,86.0,150875
2,2100,108.2,161694
2,2200,103.6,172050
2,2300,94.9,181542
2,2400,86.6,190205
2,2500,136.0,203808
2,2600,129.6,216764
2,2700,136.2,230385
2,2800,122.3,242614
2,2900,184.3,261047
2,3000,177.7,278821
2,3100,174.7,296287
