% time spent exploring,episodes,mean 100 episode reward,steps
92,100,21.8,2162
84,200,24.7,4630
77,300,23.2,6948
66,400,32.1,10155
50,500,49.1,15065
30,600,60.6,21124
11,700,58.4,26964
2,800,29.5,29914
2,900,63.0,36211
2,1000,52.9,41498
2,1100,35.4,45039
2,1200,43.6,49395
2,1300,32.2,52611
2,1400,50.1,57625
2,1500,41.2,61740
2,1600,71.2,68857
2,1700,91.7,78027
2,1800,116.8,89712
2,1900,40.3,93742
2,2000,62.2,99958
2,2100,27.5,102707
2,2200,17.9,104498
2,2300,28.4,107343
2,2400,16.3,108972
2,2500,39.8,112953
2,2600,23.8,115328
2,2700,17.5,117082
2,2800,45.6,121647
2,2900,57.2,127372
2,3000,21.7,129539
2,3100,36.0,133143
2,3200,13.9,134531
2,3300,40.7,138601
2,3400,37.2,142323
2,3500,92.2,151547
2,3600,83.6,159911
2,3700,78.1,167719
2,3800,69.7,174691
2,3900,60.8,180770
2,4000,82.1,188978
2,4100,60.1,194990
2,4200,87.2,203712
2,4300,64.1,210118
2,4400,79.1,218027
2,4500,36.5,221677
2,4600,46.9,226364
2,4700,15.2,227880
2,4800,14.5,229328
2,4900,15.6,230887
2,5000,31.5,234035
2,5100,43.2,238356
2,5200,78.0,246155
2,5300,68.9,253044
2,5400,56.3,258671
2,5500,68.6,265535
2,5600,73.7,272908
2,5700,53.0,278212
2,5800,11.8,279391
2,5900,41.4,283529
2,6000,98.8,293405
