# {"t_start": 1597513622.377388, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,11.741373
-200.0,200,12.161356
-200.0,200,12.58173
-200.0,200,12.873018
-200.0,200,13.248982
-200.0,200,25.032426
-200.0,200,36.389387
-200.0,200,48.376384
-200.0,200,60.260918
-200.0,200,71.151431
-200.0,200,82.374542
-200.0,200,93.712378
-200.0,200,105.450111
-200.0,200,117.158543
-200.0,200,128.115599
-200.0,200,140.001206
-200.0,200,151.994528
-200.0,200,163.382029
-200.0,200,175.254336
-200.0,200,186.3383
-200.0,200,198.226283
-200.0,200,208.58715
-200.0,200,220.080561
-200.0,200,230.671026
-200.0,200,242.604885
-200.0,200,254.657095
-200.0,200,265.643129
-200.0,200,276.35961
-200.0,200,287.2243
-200.0,200,299.313037
-200.0,200,311.260163
-200.0,200,322.325345
-200.0,200,333.251285
-200.0,200,344.293537
-200.0,200,355.736811
-200.0,200,367.218304
-200.0,200,379.424057
-200.0,200,390.705955
-200.0,200,402.174338
-200.0,200,414.292011
-200.0,200,425.703375
-200.0,200,437.351007
-200.0,200,449.082601
-200.0,200,460.463257
-200.0,200,473.012612
-200.0,200,484.59247
-200.0,200,495.943726
-200.0,200,507.974677
-200.0,200,519.15685
-200.0,200,530.645854
-200.0,200,542.194995
-200.0,200,553.860035
-200.0,200,564.684491
-200.0,200,575.661196
-200.0,200,587.148858
-200.0,200,598.026428
-200.0,200,609.963333
-200.0,200,621.362719
-200.0,200,632.136665
-200.0,200,643.410953
-200.0,200,654.490414
-200.0,200,665.027737
-200.0,200,676.855816
-200.0,200,688.848936
-200.0,200,700.531407
-200.0,200,712.258054
-200.0,200,724.088449
-200.0,200,736.212808
-200.0,200,747.56217
-200.0,200,759.538378
-200.0,200,770.377613
-200.0,200,781.356647
-200.0,200,792.66896
-200.0,200,804.227144
-200.0,200,816.138116
-200.0,200,827.574553
-200.0,200,838.734111
-200.0,200,850.180948
-200.0,200,861.482147
-200.0,200,872.404101
-200.0,200,883.381598
-200.0,200,895.132501
-200.0,200,907.40155
-200.0,200,919.105872
-200.0,200,930.76545
-200.0,200,942.477556
-200.0,200,953.264514
-200.0,200,964.310801
-200.0,200,976.124933
-200.0,200,988.049091
-200.0,200,999.788044
-200.0,200,1010.765716
-200.0,200,1022.277976
-200.0,200,1033.86047
-200.0,200,1046.107869
-200.0,200,1056.994096
-200.0,200,1067.60772
-200.0,200,1078.593844
-200.0,200,1090.416425
-200.0,200,1102.062885
-200.0,200,1113.893349
-200.0,200,1125.108444
-200.0,200,1137.211986
