% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-195.8,59380
2,400,-172.6,76644
2,500,-151.8,91820
2,600,-138.8,105698
2,700,-118.6,117561
2,800,-139.1,131471
2,900,-126.7,144140
2,1000,-150.1,159151
2,1100,-109.1,170058
2,1200,-107.8,180836
2,1300,-108.4,191678
2,1400,-104.1,202092
2,1500,-114.8,213577
2,1600,-127.9,226370
2,1700,-133.7,239736
2,1800,-117.6,251497
2,1900,-128.6,264359
2,2000,-121.5,276505
2,2100,-119.8,288482
2,2200,-104.6,298940
