% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.6,2333
87,200,26.1,4943
81,300,24.0,7348
76,400,21.8,9528
70,500,23.2,11852
64,600,28.3,14678
58,700,21.6,16839
54,800,18.7,18711
49,900,19.0,20610
36,1000,53.4,25946
22,1100,55.7,31513
3,1200,80.1,39524
2,1300,37.1,43233
2,1400,79.6,51193
2,1500,78.5,59039
2,1600,35.0,62542
2,1700,79.7,70515
2,1800,165.8,87090
2,1900,119.7,99057
2,2000,94.9,108550
2,2100,105.4,119088
2,2200,98.1,128902
2,2300,83.5,137255
2,2400,88.4,146100
2,2500,78.7,153968
2,2600,109.8,164949
2,2700,90.4,173984
2,2800,91.5,183130
2,2900,36.1,186737
2,3000,67.6,193497
2,3100,101.3,203623
2,3200,101.8,213808
2,3300,93.9,223200
2,3400,85.3,231731
2,3500,81.1,239841
2,3600,70.1,246851
2,3700,94.4,256291
2,3800,47.6,261051
2,3900,64.4,267496
2,4000,74.1,274909
2,4100,76.7,282575
2,4200,95.4,292110
2,4300,91.5,301264
2,4400,93.3,310593
2,4500,46.6,315250
2,4600,21.3,317379
2,4700,32.9,320670
2,4800,14.3,322103
2,4900,12.8,323380
2,5000,22.1,325590
2,5100,67.5,332342
2,5200,31.7,335514
2,5300,45.0,340011
2,5400,69.7,346985
2,5500,121.1,359096
2,5600,108.8,369973
2,5700,85.0,378475
2,5800,72.4,385716
2,5900,69.9,392707
2,6000,41.9,396900
2,6100,23.8,399282
