% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.9,2171
87,200,27.3,4899
82,300,23.8,7284
76,400,22.4,9529
69,500,27.2,12249
63,600,27.7,15017
55,700,30.0,18020
49,800,24.8,20501
34,900,60.9,26595
25,1000,38.0,30396
2,1100,104.0,40799
2,1200,114.6,52263
2,1300,110.4,63307
2,1400,122.2,75525
2,1500,92.2,84746
2,1600,77.1,92454
2,1700,82.1,100664
2,1800,100.9,110752
2,1900,161.5,126902
2,2000,100.9,136993
2,2100,100.9,147081
2,2200,96.4,156717
2,2300,111.9,167903
2,2400,161.3,184032
2,2500,159.5,199979
2,2600,181.5,218127
2,2700,180.4,236170
2,2800,80.0,244167
2,2900,14.1,245574
2,3000,141.6,259736
2,3100,79.6,267691
2,3200,192.2,286914
2,3300,169.4,303854
2,3400,137.7,317623
2,3500,33.5,320977
2,3600,71.4,328115
2,3700,148.2,342936
2,3800,35.3,346462
2,3900,43.3,350791
2,4000,145.7,365363
2,4100,151.5,380516
2,4200,120.7,392584
