% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.2,2194
88,200,26.1,4808
81,300,27.1,7519
75,400,25.7,10093
69,500,24.1,12503
62,600,28.4,15340
55,700,27.9,18128
49,800,23.6,20491
42,900,30.7,23564
30,1000,48.0,28368
14,1100,63.3,34702
2,1200,105.9,45296
2,1300,105.8,55871
2,1400,158.1,71677
2,1500,189.1,90589
2,1600,189.1,109502
2,1700,135.9,123090
2,1800,138.1,136899
2,1900,120.2,148920
2,2000,102.9,159209
2,2100,114.7,170675
2,2200,132.0,183870
2,2300,139.7,197842
2,2400,154.0,213242
2,2500,157.5,228993
2,2600,125.8,241578
2,2700,134.2,255000
2,2800,140.0,269004
2,2900,132.7,282271
2,3000,136.1,295883
2,3100,124.6,308346
2,3200,137.6,322101
2,3300,159.2,338023
2,3400,129.4,350960
2,3500,112.5,362211
2,3600,161.6,378370
2,3700,184.2,396790
