# {"t_start": 1598842638.4694219, "env_id": "CartPole-v0"} 
r,l,t
20.0,20,13.708734
26.0,26,13.753797
22.0,22,13.784037
19.0,19,13.816574
20.0,20,13.853117
18.0,18,13.883583
18.0,18,13.917188
14.0,14,13.941356
17.0,17,13.969451
25.0,25,14.015152
16.0,16,14.045302
13.0,13,14.079136
18.0,18,14.122859
18.0,18,14.161584
27.0,27,14.216628
11.0,11,14.238844
37.0,37,14.315532
24.0,24,14.364936
41.0,41,14.445288
39.0,39,14.541057
14.0,14,14.576775
18.0,18,14.619485
30.0,30,14.693232
66.0,66,14.880747
15.0,15,14.920017
19.0,19,14.966347
18.0,18,15.007925
19.0,19,15.052261
17.0,17,15.087272
35.0,35,15.154786
27.0,27,15.203025
17.0,17,15.232888
29.0,29,15.284288
15.0,15,15.314366
16.0,16,15.342169
17.0,17,15.371106
21.0,21,15.414855
18.0,18,15.447255
19.0,19,15.485167
24.0,24,15.533279
31.0,31,15.617416
24.0,24,15.676228
20.0,20,15.728427
15.0,15,15.762125
20.0,20,17.013549
27.0,27,19.792496
34.0,34,22.979643
25.0,25,25.541833
23.0,23,28.042
18.0,18,29.918549
12.0,12,30.947878
17.0,17,32.677872
37.0,37,36.376923
20.0,20,38.398978
22.0,22,40.568626
33.0,33,43.84585
18.0,18,45.636145
10.0,10,46.755407
16.0,16,48.490021
22.0,22,50.746229
23.0,23,52.917882
28.0,28,55.729599
32.0,32,58.951579
17.0,17,60.635251
32.0,32,63.750197
31.0,31,66.970579
13.0,13,68.38169
29.0,29,71.451342
9.0,9,72.349058
18.0,18,74.327525
28.0,28,77.4789
22.0,22,79.53675
43.0,43,83.683899
28.0,28,86.245112
31.0,31,89.468817
20.0,20,91.354538
46.0,46,95.939475
14.0,14,97.416187
22.0,22,99.883348
38.0,38,104.008492
19.0,19,105.899269
10.0,10,106.833182
14.0,14,108.239666
10.0,10,109.199282
14.0,14,110.725269
20.0,20,112.370433
13.0,13,113.516877
19.0,19,115.276482
17.0,17,117.106549
20.0,20,119.259104
23.0,23,121.695762
15.0,15,123.169824
21.0,21,125.396027
13.0,13,126.726076
21.0,21,128.920055
15.0,15,130.444155
34.0,34,133.839605
19.0,19,135.76311
26.0,26,138.276455
11.0,11,139.27281
14.0,14,140.772508
25.0,25,143.091923
18.0,18,144.836571
19.0,19,146.724735
11.0,11,147.931113
28.0,28,150.763883
67.0,67,157.503934
15.0,15,159.006381
14.0,14,160.2774
27.0,27,162.951645
21.0,21,165.035201
23.0,23,167.342352
11.0,11,168.504096
19.0,19,170.437303
18.0,18,172.233207
9.0,9,173.025558
18.0,18,174.868857
19.0,19,176.742794
28.0,28,179.530063
13.0,13,180.831832
15.0,15,182.393955
11.0,11,183.519296
14.0,14,184.927171
19.0,19,186.674397
21.0,21,188.810072
19.0,19,190.735989
32.0,32,194.203931
11.0,11,195.308119
14.0,14,196.720475
12.0,12,197.928697
26.0,26,200.506163
28.0,28,203.409926
12.0,12,204.707987
13.0,13,205.899786
19.0,19,207.935546
24.0,24,210.351666
15.0,15,211.798841
22.0,22,214.041831
12.0,12,215.296718
49.0,49,220.037944
22.0,22,222.25209
21.0,21,224.493906
31.0,31,227.61096
29.0,29,230.441799
31.0,31,233.68993
23.0,23,236.251272
33.0,33,239.769761
67.0,67,246.506478
24.0,24,249.036148
12.0,12,250.222545
34.0,34,253.591783
20.0,20,255.455773
14.0,14,256.726431
19.0,19,258.493271
15.0,15,260.005154
20.0,20,262.01394
17.0,17,263.437389
21.0,21,265.509896
16.0,16,267.069553
13.0,13,268.356294
26.0,26,270.961783
18.0,18,272.802672
46.0,46,277.744492
15.0,15,279.260722
23.0,23,281.528131
10.0,10,282.49418
19.0,19,284.445771
14.0,14,285.683654
32.0,32,288.877234
79.0,79,296.72959
15.0,15,298.129627
14.0,14,299.622268
18.0,18,301.512708
23.0,23,303.712178
21.0,21,305.974025
32.0,32,309.058023
10.0,10,310.04582
24.0,24,312.584638
40.0,40,316.55433
31.0,31,319.822204
26.0,26,322.266014
22.0,22,324.545186
34.0,34,327.988924
15.0,15,329.356618
13.0,13,330.57465
34.0,34,334.072233
40.0,40,337.731578
11.0,11,338.970834
22.0,22,341.346247
12.0,12,342.566391
24.0,24,345.073084
10.0,10,346.137504
13.0,13,347.429245
19.0,19,349.322809
13.0,13,350.533219
95.0,95,359.714781
25.0,25,362.326905
53.0,53,367.76779
18.0,18,369.61922
21.0,21,371.753065
30.0,30,374.948212
23.0,23,377.202109
11.0,11,378.395755
26.0,26,381.087373
15.0,15,382.426424
15.0,15,384.151224
36.0,36,388.10112
23.0,23,390.56539
22.0,22,392.971287
14.0,14,394.585811
41.0,41,398.622389
28.0,28,401.285658
17.0,17,403.083327
35.0,35,406.675804
12.0,12,407.917376
72.0,72,415.787976
23.0,23,418.207762
25.0,25,420.786878
21.0,21,422.747173
87.0,87,431.855574
35.0,35,435.55595
26.0,26,438.393347
20.0,20,440.431282
44.0,44,445.019051
12.0,12,446.334587
26.0,26,448.966849
31.0,31,452.074765
12.0,12,453.280547
50.0,50,458.049611
35.0,35,461.441947
28.0,28,464.452908
13.0,13,465.836227
22.0,22,467.975158
16.0,16,469.622245
81.0,81,478.079963
17.0,17,479.728512
20.0,20,481.812687
36.0,36,485.593107
15.0,15,487.150309
12.0,12,488.405167
16.0,16,489.960923
37.0,37,494.023629
25.0,25,496.444436
15.0,15,498.041407
31.0,31,500.997225
20.0,20,503.074335
25.0,25,505.786706
11.0,11,506.900795
14.0,14,508.381369
10.0,10,509.474441
30.0,30,512.508694
39.0,39,516.521621
10.0,10,517.407882
52.0,52,522.880619
11.0,11,524.104643
66.0,66,530.838312
32.0,32,534.068458
41.0,41,538.692061
13.0,13,540.138456
58.0,58,546.190953
33.0,33,549.525746
33.0,33,552.702583
12.0,12,554.02862
11.0,11,554.978324
14.0,14,556.253505
20.0,20,558.26261
18.0,18,559.925999
35.0,35,563.44619
36.0,36,567.65109
12.0,12,568.82922
21.0,21,571.035494
14.0,14,572.42785
20.0,20,574.480153
19.0,19,576.485888
13.0,13,577.854433
16.0,16,579.508622
33.0,33,582.925269
23.0,23,585.438063
17.0,17,587.005137
23.0,23,589.412979
17.0,17,591.240844
14.0,14,592.528349
54.0,54,598.127103
28.0,28,601.023839
73.0,73,608.286625
16.0,16,609.999007
22.0,22,612.136016
13.0,13,613.322327
23.0,23,615.35078
17.0,17,616.970125
15.0,15,618.532159
10.0,10,619.60265
9.0,9,620.554797
29.0,29,623.572322
15.0,15,625.182371
31.0,31,628.4761
17.0,17,630.205229
27.0,27,632.944151
15.0,15,634.45825
45.0,45,638.945017
19.0,19,641.097734
13.0,13,642.464528
14.0,14,643.989438
17.0,17,645.89807
17.0,17,647.77709
23.0,23,650.065344
15.0,15,651.574533
20.0,20,653.694211
40.0,40,657.773752
18.0,18,659.483312
26.0,26,662.089942
15.0,15,663.642888
16.0,16,665.445261
33.0,33,668.845391
53.0,53,673.904843
16.0,16,675.529668
36.0,36,679.188879
49.0,49,684.205636
14.0,14,685.546324
75.0,75,693.124962
25.0,25,695.59058
15.0,15,697.101387
12.0,12,698.452098
40.0,40,702.703091
24.0,24,705.16226
61.0,61,711.455323
47.0,47,716.085454
26.0,26,718.788251
70.0,70,725.864257
19.0,19,727.866026
40.0,40,732.139371
14.0,14,733.470794
31.0,31,736.675039
31.0,31,739.690138
14.0,14,741.214828
13.0,13,742.577175
15.0,15,744.0801
13.0,13,745.435289
